target,target_label,target_prefix,subject_count,subject,subject_label
SNOMEDCT_US_2025_09_01:92818009,Chronic myeloid leukemia,SNOMEDCT_US_2025_09_01,2,DOID:0081088,"chronic myelogenous leukemia, BCR-ABL1 positive"
SNOMEDCT_US_2025_09_01:92818009,Chronic myeloid leukemia,SNOMEDCT_US_2025_09_01,2,DOID:8552,chronic myeloid leukemia
SNOMEDCT_US_2025_09_01:93810008,,SNOMEDCT_US_2025_09_01,2,DOID:3121,gallbladder cancer
SNOMEDCT_US_2025_09_01:93810008,,SNOMEDCT_US_2025_09_01,2,DOID:4948,gallbladder carcinoma
SNOMEDCT_US_2025_09_01:93854002,Primary malignant neoplasm of large intestine,SNOMEDCT_US_2025_09_01,2,DOID:5672,large intestine cancer
SNOMEDCT_US_2025_09_01:93854002,Primary malignant neoplasm of large intestine,SNOMEDCT_US_2025_09_01,2,DOID:9256,colorectal cancer
UMLS:C0013369,Dysentery,UMLS,2,DOID:12384,dysentery
UMLS:C0013369,Dysentery,UMLS,2,DOID:13250,diarrhea
UMLS:C0019829,Hodgkin Disease,UMLS,2,DOID:8567,Hodgkin's lymphoma
UMLS:C0019829,Hodgkin Disease,UMLS,2,DOID:8642,Hodgkin's paragranuloma
UMLS:C0029294,Orofaciodigital Syndromes,UMLS,2,DOID:0060316,orofaciodigital syndrome I
UMLS:C0029294,Orofaciodigital Syndromes,UMLS,2,DOID:4501,orofaciodigital syndrome
UMLS:C0029512,Other and unspecified noninfectious gastroenteritis and colitis,UMLS,2,DOID:0060186,chemical colitis
UMLS:C0029512,Other and unspecified noninfectious gastroenteritis and colitis,UMLS,2,DOID:0060187,diversion colitis
UMLS:C0029581,Other disease of nasal cavity and sinuses,UMLS,2,DOID:0050161,lower respiratory tract disease
UMLS:C0029581,Other disease of nasal cavity and sinuses,UMLS,2,DOID:974,upper respiratory tract disease
UMLS:C0029835,Other specified tularemia,UMLS,2,DOID:14239,gastrointestinal tularemia
UMLS:C0029835,Other specified tularemia,UMLS,2,DOID:2123,tularemia
UMLS:C0030353,Papilledema,UMLS,2,DOID:10175,optic papillitis
UMLS:C0030353,Papilledema,UMLS,2,DOID:146,papilledema
UMLS:C0032290,Aspiration Pneumonia,UMLS,2,DOID:0050152,aspiration pneumonia
UMLS:C0032290,Aspiration Pneumonia,UMLS,2,DOID:3240,aspiration pneumonitis
UMLS:C0036631,Seminoma,UMLS,2,DOID:4440,seminoma
UMLS:C0036631,Seminoma,UMLS,2,DOID:5842,testis seminoma
UMLS:C0085786,Hamman-Rich syndrome,UMLS,2,DOID:2797,idiopathic interstitial pneumonia
UMLS:C0085786,Hamman-Rich syndrome,UMLS,2,DOID:2800,acute interstitial pneumonia
UMLS:C0152828,Tuberculous oophoritis and salpingitis,UMLS,2,DOID:0050166,tuberculous salpingitis
UMLS:C0152828,Tuberculous oophoritis and salpingitis,UMLS,2,DOID:2148,tuberculous oophoritis
UMLS:C0155671,Acute pulmonary heart disease,UMLS,2,DOID:8514,acute pulmonary heart disease
UMLS:C0155671,Acute pulmonary heart disease,UMLS,2,DOID:8517,acute cor pulmonale
UMLS:C0156147,Crohn's disease of large bowel,UMLS,2,DOID:0060192,Crohn's colitis
UMLS:C0156147,Crohn's disease of large bowel,UMLS,2,DOID:8778,Crohn's disease
UMLS:C0162359,Christ-Siemens-Touraine syndrome,UMLS,2,DOID:0111664,ectodermal dysplasia 1
UMLS:C0162359,Christ-Siemens-Touraine syndrome,UMLS,2,DOID:14793,hypohidrotic ectodermal dysplasia
UMLS:C0162538,Immunoglobulin A deficiency (disorder),UMLS,2,DOID:0060025,immunoglobulin alpha deficiency
UMLS:C0162538,Immunoglobulin A deficiency (disorder),UMLS,2,DOID:11701,selective IgA deficiency disease
UMLS:C0242420,Retinal Edema,UMLS,2,DOID:10175,optic papillitis
UMLS:C0242420,Retinal Edema,UMLS,2,DOID:6929,retinal edema
UMLS:C0264774,Mitral and aortic incompetence,UMLS,2,DOID:11502,mitral valve insufficiency
UMLS:C0264774,Mitral and aortic incompetence,UMLS,2,DOID:57,aortic valve insufficiency
UMLS:C0272302,Gray Platelet Syndrome,UMLS,2,DOID:0111044,gray platelet syndrome
UMLS:C0272302,Gray Platelet Syndrome,UMLS,2,DOID:0111049,platelet-type bleeding disorder 17
UMLS:C0334317,Cystadenofibroma,UMLS,2,DOID:5477,clear cell adenofibroma
UMLS:C0334317,Cystadenofibroma,UMLS,2,DOID:5482,cystadenofibroma
UMLS:C0334556,Adamantinoma of Long Bones,UMLS,2,DOID:2775,long bone adamantinoma
UMLS:C0334556,Adamantinoma of Long Bones,UMLS,2,DOID:2776,adamantinoma
UMLS:C0346629,Malignant neoplasm of large intestine,UMLS,2,DOID:5672,large intestine cancer
UMLS:C0346629,Malignant neoplasm of large intestine,UMLS,2,DOID:9256,colorectal cancer
UMLS:C0393819,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating",UMLS,2,DOID:2536,chronic inflammatory demyelinating polyneuritis
UMLS:C0393819,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating",UMLS,2,DOID:5213,chronic inflammatory demyelinating polyradiculoneuropathy
UMLS:C0399352,Developmental absence of tooth,UMLS,2,DOID:0050591,tooth agenesis
UMLS:C0399352,Developmental absence of tooth,UMLS,2,DOID:13714,anodontia
UMLS:C0406811,Reticulate acropigmentation of Kitamura,UMLS,2,DOID:0060256,Dowling-Degos disease
UMLS:C0406811,Reticulate acropigmentation of Kitamura,UMLS,2,DOID:0060258,reticulate acropigmentation of Kitamura
UMLS:C0520482,Somatization Disorder,UMLS,2,DOID:13918,somatization disorder
UMLS:C0520482,Somatization Disorder,UMLS,2,DOID:4737,somatoform disorder
UMLS:C0553604,Myotonic Disorders,UMLS,2,DOID:0050759,myotonic dystrophy type 2
UMLS:C0553604,Myotonic Disorders,UMLS,2,DOID:450,myotonic disease
UMLS:C0578661,Gonococcal seminal vesiculitis,UMLS,2,DOID:0050004,seminal vesicle acute gonorrhea
UMLS:C0578661,Gonococcal seminal vesiculitis,UMLS,2,DOID:10400,gonococcal seminal vesiculitis
UMLS:C0795690,Congenital omphalocele,UMLS,2,DOID:0060321,umbilical hernia
UMLS:C0795690,Congenital omphalocele,UMLS,2,DOID:0060327,omphalocele
UMLS:C1306122,Oguchi disease,UMLS,2,DOID:0050534,congenital stationary night blindness
UMLS:C1306122,Oguchi disease,UMLS,2,DOID:8498,hereditary night blindness
UMLS:C1306503,Congenital exomphalos,UMLS,2,DOID:0060321,umbilical hernia
UMLS:C1306503,Congenital exomphalos,UMLS,2,DOID:0060327,omphalocele
UMLS:C1334698,Meningothelial Cell Neoplasm,UMLS,2,DOID:0080843,supratentorial meningioma
UMLS:C1334698,Meningothelial Cell Neoplasm,UMLS,2,DOID:3565,meningioma
UMLS:C1568248,"Usher Syndrome, Type III",UMLS,2,DOID:0110828,Usher syndrome type 3
UMLS:C1568248,"Usher Syndrome, Type III",UMLS,2,DOID:0110829,retinitis pigmentosa-deafness syndrome
UMLS:C1720859,"Familial Partial Lipodystrophy, Type 1",UMLS,2,DOID:0050440,familial partial lipodystrophy
UMLS:C1720859,"Familial Partial Lipodystrophy, Type 1",UMLS,2,DOID:0070207,familial partial lipodystrophy type 1
UMLS:C1720860,"Familial Partial Lipodystrophy, Type 2",UMLS,2,DOID:0050440,familial partial lipodystrophy
UMLS:C1720860,"Familial Partial Lipodystrophy, Type 2",UMLS,2,DOID:0070202,familial partial lipodystrophy type 2
UMLS:C1720861,"Familial Partial Lipodystrophy, Type 3",UMLS,2,DOID:0050440,familial partial lipodystrophy
UMLS:C1720861,"Familial Partial Lipodystrophy, Type 3",UMLS,2,DOID:0070204,familial partial lipodystrophy type 3
UMLS:C1847800,Waardenburg Syndrome Type 1,UMLS,2,DOID:0110948,Waardenburg syndrome type 1
UMLS:C1847800,Waardenburg Syndrome Type 1,UMLS,2,DOID:9258,Waardenburg syndrome
UMLS:C1849094,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 3",UMLS,2,DOID:0080786,Brown-Vialetto-Van Laere syndrome 2
UMLS:C1849094,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 3",UMLS,2,DOID:0081433,Peroxisome biogenesis disorder 4B
UMLS:C1858854,MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS,UMLS,2,DOID:0080315,megalencephalic leukoencephalopathy with subcortical cysts
UMLS:C1858854,MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS,UMLS,2,DOID:0080316,megalencephalic leukoencephalopathy with subcortical cysts 1
