semantic_type	subject	subject_label	predicate	object	object_label	asserted_by	status
anatomy	UBERON:0001900	ventral thalamus	xref	EMAPA:35915	prethalamus	UBERON	made_real
anatomy	UBERON:0001901	epithelium of trachea	xref	EMAPA:16855	trachea epithelium	UBERON	made_real
anatomy	UBERON:0001901	epithelium of trachea	xref	EMAPA:18409	carina trachea epithelium	UBERON	made_real
anatomy	UBERON:0001902	epithelium of small intestine	xref	EMAPA:35778	small intestine epithelium	UBERON	made_real
anatomy	UBERON:0001903	thalamic reticular nucleus	xref	EMAPA:35737	reticular thalamic nucleus	UBERON	made_real
anatomy	UBERON:0001904	habenula	xref	EMAPA:35386	habenula	UBERON	made_real
anatomy	UBERON:0001905	pineal body	xref	EMAPA:18778	pineal gland	UBERON	made_real
anatomy	UBERON:0001906	subthalamic nucleus	xref	EMAPA:35839	subthalamic nucleus	UBERON	made_real
anatomy	UBERON:0001907	zona incerta	xref	EMAPA:35930	zona incerta	UBERON	made_real
anatomy	UBERON:0001908	optic tract	xref	EMAPA:35617	optic tract	UBERON	made_real
anatomy	UBERON:0001909	habenular commissure	xref	EMAPA:37875	habenular commissure	UBERON	made_real
anatomy	UBERON:0001911	mammary gland	xref	EMAPA:17759	mammary gland	UBERON	made_real
anatomy	UBERON:0001912	lobule of mammary gland	xref	EMAPA:36634	mammary gland lobule	UBERON	made_real
anatomy	UBERON:0001913	milk	xref	EMAPA:36540	mammary gland milk	UBERON	made_real
anatomy	UBERON:0001915	endothelium of capillary	xref	EMAPA:36292	capillary endothelium	UBERON	made_real
anatomy	UBERON:0001916	endothelium of arteriole	xref	EMAPA:36286	arteriole endothelium	UBERON	made_real
anatomy	UBERON:0001917	endothelium of artery	xref	EMAPA:35148	artery endothelium	UBERON	made_real
anatomy	UBERON:0001918	endothelium of venule	xref	EMAPA:36290	venule endothelium	UBERON	made_real
anatomy	UBERON:0001919	endothelium of vein	xref	EMAPA:36288	vein endothelium	UBERON	made_real
anatomy	UBERON:0001920	paraventricular nucleus of thalamus	xref	EMAPA:35666	paraventricular thalamic nucleus	UBERON	made_real
anatomy	UBERON:0001921	reuniens nucleus	xref	EMAPA:35602	nucleus reuniens	UBERON	made_real
anatomy	UBERON:0001922	parafascicular nucleus	xref	EMAPA:35659	parafascicular nucleus	UBERON	made_real
anatomy	UBERON:0001923	central medial nucleus	xref	EMAPA:35206	central medial thalamic nucleus	UBERON	made_real
anatomy	UBERON:0001924	paracentral nucleus	xref	EMAPA:35658	paracentral nucleus	UBERON	made_real
anatomy	UBERON:0001925	ventral lateral nucleus of thalamus	xref	EMAPA:36654	ventral lateral thalamic nucleus	UBERON	made_real
anatomy	UBERON:0001926	lateral geniculate body	xref	EMAPA:35478	lateral geniculate nucleus	UBERON	made_real
anatomy	UBERON:0001927	medial geniculate body	xref	EMAPA:35546	medial geniculate nucleus	UBERON	made_real
anatomy	UBERON:0001928	preoptic area	xref	EMAPA:36655	preoptic area	UBERON	made_real
anatomy	UBERON:0001929	supraoptic nucleus	xref	EMAPA:35843	supraoptic nucleus	UBERON	made_real
anatomy	UBERON:0001930	paraventricular nucleus of hypothalamus	xref	EMAPA:35665	paraventricular hypothalamic nucleus	UBERON	made_real
anatomy	UBERON:0001931	lateral preoptic nucleus	xref	EMAPA:35483	lateral preoptic area	UBERON	made_real
anatomy	UBERON:0001932	arcuate nucleus of hypothalamus	xref	EMAPA:35142	arcuate nucleus	UBERON	made_real
anatomy	UBERON:0001933	retrochiasmatic area	xref	EMAPA:37732	retrochiasmatic area	UBERON	made_real
anatomy	UBERON:0001934	dorsomedial nucleus of hypothalamus	xref	EMAPA:35297	dorsomedial hypothalamic nucleus	UBERON	made_real
anatomy	UBERON:0001935	ventromedial nucleus of hypothalamus	xref	EMAPA:35916	ventromedial hypothalamic nucleus	UBERON	made_real
anatomy	UBERON:0001936	tuberomammillary nucleus	xref	EMAPA:35889	tuberomammillary nucleus	UBERON	made_real
anatomy	UBERON:0001938	lateral mammillary nucleus	xref	EMAPA:35481	lateral mammillary nucleus	UBERON	made_real
anatomy	UBERON:0001939	medial mammillary nucleus	xref	EMAPA:35548	medial mammillary nucleus	UBERON	made_real
anatomy	UBERON:0001940	supramammillary nucleus	xref	EMAPA:35842	supramammillary nucleus	UBERON	made_real
anatomy	UBERON:0001941	lateral habenular nucleus	xref	EMAPA:35479	lateral habenular nucleus	UBERON	made_real
anatomy	UBERON:0001942	medial habenular nucleus	xref	EMAPA:35547	medial habenular nucleus	UBERON	made_real
anatomy	UBERON:0001943	midbrain tegmentum	xref	EMAPA:18215	midbrain tegmentum	UBERON	made_real
anatomy	UBERON:0001944	pretectal region	xref	EMAPA:32778	pretectum	UBERON	made_real
anatomy	UBERON:0001945	superior colliculus	xref	EMAPA:32869	superior colliculus	UBERON	made_real
anatomy	UBERON:0001946	inferior colliculus	xref	EMAPA:32870	inferior colliculus	UBERON	made_real
anatomy	UBERON:0001947	red nucleus	xref	EMAPA:35724	red nucleus	UBERON	made_real
anatomy	UBERON:0001950	neocortex	xref	EMAPA:32842	neocortex	UBERON	made_real
anatomy	UBERON:0001950	neocortex	xref	EMAPA:35589	neocortex region	UBERON	made_real
anatomy	UBERON:0001951	epithelium of nasopharynx	xref	EMAPA:17672	nasopharynx epithelium	UBERON	made_real
anatomy	UBERON:0001952	epithelium of oropharynx	xref	EMAPA:37705	oropharynx epithelium	UBERON	made_real
anatomy	UBERON:0001953	presubiculum	xref	EMAPA:35703	presubiculum	UBERON	made_real
anatomy	UBERON:0001954	Ammon's horn	xref	EMAPA:32845	hippocampus	UBERON	made_real
anatomy	UBERON:0001955	epithelium of respiratory bronchiole	xref	EMAPA:35730	respiratory bronchiole epithelium	UBERON	made_real
anatomy	UBERON:0001956	cartilage of bronchus	xref	EMAPA:35192	bronchus cartilage	UBERON	made_real
anatomy	UBERON:0001957	submucosa of bronchus	xref	EMAPA:37449	bronchus submucosa	UBERON	made_real
anatomy	UBERON:0001958	terminal bronchiole epithelium	xref	EMAPA:36283	terminal bronchiole epithelium	UBERON	made_real
anatomy	UBERON:0001959	white pulp of spleen	xref	EMAPA:35809	spleen white pulp	UBERON	made_real
anatomy	UBERON:0001960	periarterial lymphatic sheath	xref	EMAPA:37750	spleen periarteriolar lymphatic sheath	UBERON	made_real
anatomy	UBERON:0001964	least splanchnic nerve	xref	EMAPA:29691	renal nerve	UBERON	made_real
anatomy	UBERON:0001965	substantia nigra pars compacta	xref	EMAPA:35836	substantia nigra pars compacta	UBERON	made_real
anatomy	UBERON:0001966	substantia nigra pars reticulata	xref	EMAPA:35838	substantia nigra pars reticulata	UBERON	made_real
anatomy	UBERON:0001968	semen	xref	EMAPA:31488	spermatozoon	UBERON	made_real
anatomy	UBERON:0001969	blood plasma	xref	EMAPA:35690	plasma	UBERON	made_real
anatomy	UBERON:0001972	submucosa of esophagus	xref	EMAPA:35325	esophagus submucosa	UBERON	made_real
anatomy	UBERON:0001974	lamina propria of esophagus	xref	EMAPA:26987	esophagus lamina propria	UBERON	made_real
anatomy	UBERON:0001975	serosa of esophagus	xref	EMAPA:35322	esophagus serosa	UBERON	made_real
anatomy	UBERON:0001976	epithelium of esophagus	xref	EMAPA:16835	esophagus epithelium	UBERON	made_real
anatomy	UBERON:0001977	blood serum	xref	EMAPA:35770	serum	UBERON	made_real
anatomy	UBERON:0001978	parenchyma of pancreas	xref	EMAPA:32925	pancreas parenchyma	UBERON	made_real
anatomy	UBERON:0001979	venule	xref	EMAPA:35917	venule	UBERON	made_real
anatomy	UBERON:0001980	arteriole	xref	EMAPA:35146	arteriole	UBERON	made_real
anatomy	UBERON:0001981	blood vessel	xref	EMAPA:32743	blood vessel	UBERON	made_real
anatomy	UBERON:0001981	blood vessel	xref	EMAPA:35993	vascular element	UBERON	made_real
anatomy	UBERON:0001982	capillary	xref	EMAPA:35198	capillary	UBERON	made_real
anatomy	UBERON:0001983	crypt of Lieberkuhn	xref	EMAPA:35266	crypt of lieberkuhn	UBERON	made_real
anatomy	UBERON:0001984	crypt of Lieberkuhn of large intestine	xref	EMAPA:35465	large intestine crypt of lieberkuhn	UBERON	made_real
anatomy	UBERON:0001985	corneal endothelium	xref	EMAPA:35935	cornea endothelium	UBERON	made_real
anatomy	UBERON:0001987	placenta	xref	EMAPA:35689	placenta	UBERON	made_real
anatomy	UBERON:0001989	superior cervical ganglion	xref	EMAPA:18441	superior cervical ganglion	UBERON	made_real
anatomy	UBERON:0001990	middle cervical ganglion	xref	EMAPA:18440	middle cervical ganglion	UBERON	made_real
anatomy	UBERON:0001991	cervical ganglion	xref	EMAPA:18438	cervical ganglion	UBERON	made_real
anatomy	UBERON:0001992	papillary layer of dermis	xref	EMAPA:35282	dermis papillary layer	UBERON	made_real
anatomy	UBERON:0001993	reticular layer of dermis	xref	EMAPA:35283	dermis reticular layer	UBERON	made_real
anatomy	UBERON:0001994	hyaline cartilage tissue	xref	EMAPA:35414	hyaline cartilage	UBERON	made_real
anatomy	UBERON:0001997	olfactory epithelium	xref	EMAPA:17606	olfactory epithelium	UBERON	made_real
anatomy	UBERON:0001999	iliopsoas	xref	EMAPA:18520	ilio-psoas	UBERON	made_real
anatomy	UBERON:0002000	gluteal muscle	xref	EMAPA:18186	gluteal muscle	UBERON	made_real
anatomy	UBERON:0002005	enteric nervous system	xref	EMAPA:26922	enteric nervous system	UBERON	made_real
anatomy	UBERON:0002006	cortex of lymph node	xref	EMAPA:35525	lymph node cortex	UBERON	made_real
anatomy	UBERON:0002007	medulla of lymph node	xref	EMAPA:35529	lymph node medulla	UBERON	made_real
anatomy	UBERON:0002008	cardiac nerve plexus	xref	EMAPA:37460	cardiac nerve plexus	UBERON	made_real
anatomy	UBERON:0002009	pulmonary nerve plexus	xref	EMAPA:37462	pulmonary nerve plexus	UBERON	made_real
anatomy	UBERON:0002010	celiac nerve plexus	xref	EMAPA:37461	celiac nerve plexus	UBERON	made_real
anatomy	UBERON:0002011	thoracodorsal artery	xref	EMAPA:37129	thoracodorsal artery	UBERON	made_real
anatomy	UBERON:0002012	pulmonary artery	xref	EMAPA:17008	pulmonary artery	UBERON	made_real
anatomy	UBERON:0002013	superior hypogastric nerve plexus	xref	EMAPA:19274	superior hypogastric plexus	UBERON	made_real
anatomy	UBERON:0002014	inferior hypogastric nerve plexus	xref	EMAPA:19275	inferior hypogastric plexus	UBERON	made_real
anatomy	UBERON:0002015	kidney capsule	xref	EMAPA:18679	renal capsule	UBERON	made_real
anatomy	UBERON:0002016	pulmonary vein	xref	EMAPA:18645	pulmonary vein	UBERON	made_real
anatomy	UBERON:0002017	portal vein	xref	EMAPA:17349	portal vein	UBERON	made_real
anatomy	UBERON:0002018	synovial membrane of synovial joint	xref	EMAPA:37476	synovium	UBERON	made_real
anatomy	UBERON:0002019	accessory XI nerve	xref	EMAPA:17265	accessory nerve	UBERON	made_real
anatomy	UBERON:0002020	gray matter	xref	EMAPA:37596	gray matter	UBERON	made_real
anatomy	UBERON:0002023	claustrum of brain	xref	EMAPA:35244	claustrum	UBERON	made_real
anatomy	UBERON:0002024	internal carotid nerve plexus	xref	EMAPA:37618	internal carotid nerve plexus	UBERON	made_real
anatomy	UBERON:0002025	stratum basale of epidermis	xref	EMAPA:32779	epidermis basal layer	UBERON	made_real
anatomy	UBERON:0002026	stratum spinosum of epidermis	xref	EMAPA:32785	epidermis spinous layer	UBERON	made_real
anatomy	UBERON:0002027	stratum corneum of epidermis	xref	EMAPA:32787	epidermis cornified layer	UBERON	made_real
anatomy	UBERON:0002028	hindbrain	xref	EMAPA:16916	hindbrain	UBERON	made_real
anatomy	UBERON:0002029	epithelium of gall bladder	xref	EMAPA:35370	gallbladder epithelium	UBERON	made_real
anatomy	UBERON:0002030	nipple	xref	EMAPA:36508	nipple	UBERON	made_real
anatomy	UBERON:0002031	epithelium of bronchus	xref	EMAPA:32691	bronchus epithelium	UBERON	made_real
anatomy	UBERON:0002033	arrector muscle of hair	xref	EMAPA:26775	hair arrector pili muscle	UBERON	made_real
anatomy	UBERON:0002034	suprachiasmatic nucleus	xref	EMAPA:35841	suprachiasmatic nucleus	UBERON	made_real
anatomy	UBERON:0002035	medial preoptic nucleus	xref	EMAPA:35549	medial preoptic nucleus	UBERON	made_real
anatomy	UBERON:0002036	striated muscle tissue	xref	EMAPA:36390	striated muscle tissue	UBERON	made_real
anatomy	UBERON:0002037	cerebellum	xref	EMAPA:17787	cerebellum	UBERON	made_real
anatomy	UBERON:0002038	substantia nigra	xref	EMAPA:35835	substantia nigra	UBERON	made_real
anatomy	UBERON:0002039	inferior phrenic vein	xref	EMAPA:37157	inferior phrenic vein	UBERON	made_real
anatomy	UBERON:0002040	bronchial artery	xref	EMAPA:18608	bronchial artery	UBERON	made_real
anatomy	UBERON:0002041	terminal bronchus	xref	EMAPA:37763	terminal bronchus	UBERON	made_real
anatomy	UBERON:0002042	lymphatic vessel endothelium	xref	EMAPA:35533	lymphatic vessel endothelium	UBERON	made_real
anatomy	UBERON:0002043	dorsal raphe nucleus	xref	EMAPA:35293	dorsal raphe nucleus	UBERON	made_real
anatomy	UBERON:0002044	ventral nucleus of posterior commissure	xref	EMAPA:35597	nucleus of darkschewitsch	UBERON	made_real
anatomy	UBERON:0002045	cuneate nucleus	xref	EMAPA:35268	cuneate nucleus	UBERON	made_real
anatomy	UBERON:0002046	thyroid gland	xref	EMAPA:17068	thyroid gland	UBERON	made_real
anatomy	UBERON:0002048	lung	xref	EMAPA:16728	lung	UBERON	made_real
anatomy	UBERON:0002051	epithelium of bronchiole	xref	EMAPA:32693	bronchiole epithelium	UBERON	made_real
anatomy	UBERON:0002053	zona glomerulosa of adrenal gland	xref	EMAPA:35115	adrenal gland zona glomerulosa	UBERON	made_real
anatomy	UBERON:0002054	zona fasciculata of adrenal gland	xref	EMAPA:35114	adrenal gland zona fasciculata	UBERON	made_real
anatomy	UBERON:0002055	zona reticularis of adrenal gland	xref	EMAPA:35116	adrenal gland zona reticularis	UBERON	made_real
anatomy	UBERON:0002056	inferior suprarenal artery	xref	EMAPA:37088	inferior suprarenal artery	UBERON	made_real
anatomy	UBERON:0002057	phrenic artery	xref	EMAPA:37108	phrenic artery	UBERON	made_real
anatomy	UBERON:0002058	main ciliary ganglion	xref	EMAPA:18222	ciliary ganglion	UBERON	made_real
anatomy	UBERON:0002059	submandibular ganglion	xref	EMAPA:36276	submandibular ganglion	UBERON	made_real
anatomy	UBERON:0002060	femoral artery	xref	EMAPA:35342	femoral artery	UBERON	made_real
anatomy	UBERON:0002061	truncus arteriosus	xref	EMAPA:35887	truncus arteriosus	UBERON	made_real
anatomy	UBERON:0002062	endocardial cushion	xref	EMAPA:16696	endocardial cushion	UBERON	made_real
anatomy	UBERON:0002063	sinus venosus	xref	EMAPA:16237	sinus venosus	UBERON	made_real
anatomy	UBERON:0002064	common cardinal vein	xref	EMAPA:16356	common cardinal vein	UBERON	made_real
anatomy	UBERON:0002065	posterior cardinal vein	xref	EMAPA:16357	posterior cardinal vein	UBERON	made_real
anatomy	UBERON:0002066	umbilical vein	xref	EMAPA:16243	umbilical vein embryonic part	UBERON	made_real
anatomy	UBERON:0002066	umbilical vein	xref	EMAPA:16375	umbilical vein extraembryonic part	UBERON	made_real
anatomy	UBERON:0002067	dermis	xref	EMAPA:17527	dermis	UBERON	made_real
anatomy	UBERON:0002068	urachus	xref	EMAPA:18323	urachus	UBERON	made_real
anatomy	UBERON:0002069	stratum granulosum of epidermis	xref	EMAPA:32786	epidermis granular layer	UBERON	made_real
anatomy	UBERON:0002070	superior pancreaticoduodenal artery	xref	EMAPA:37121	superior pancreatico-duodenal artery	UBERON	made_real
anatomy	UBERON:0002071	stratum lucidum of epidermis	xref	EMAPA:35314	epidermis stratum lucidum	UBERON	made_real
anatomy	UBERON:0002072	hypodermis	xref	EMAPA:37505	hypodermis	UBERON	made_real
anatomy	UBERON:0002073	hair follicle	xref	EMAPA:18771	hair follicle	UBERON	made_real
anatomy	UBERON:0002073	hair follicle	xref	EMAPA:29741	hair follicle of scrotum dermal layer	UBERON	made_real
anatomy	UBERON:0002074	hair shaft	xref	EMAPA:36498	hair shaft	UBERON	made_real
anatomy	UBERON:0002075	viscus	xref	EMAPA:16245	visceral organ system	UBERON	made_real
anatomy	UBERON:0002076	cuticle of hair	xref	EMAPA:35388	hair cuticle	UBERON	made_real
anatomy	UBERON:0002077	cortex of hair	xref	EMAPA:35387	hair cortex	UBERON	made_real
anatomy	UBERON:0002078	right cardiac atrium	xref	EMAPA:17321	right atrium	UBERON	made_real
anatomy	UBERON:0002079	left cardiac atrium	xref	EMAPA:17315	left atrium	UBERON	made_real
anatomy	UBERON:0002080	heart right ventricle	xref	EMAPA:17340	heart right ventricle	UBERON	made_real
anatomy	UBERON:0002081	cardiac atrium	xref	EMAPA:16688	heart atrium	UBERON	made_real
anatomy	UBERON:0002082	cardiac ventricle	xref	EMAPA:17331	heart ventricle	UBERON	made_real
anatomy	UBERON:0002083	ductus venosus	xref	EMAPA:17343	ductus venosus	UBERON	made_real
anatomy	UBERON:0002084	heart left ventricle	xref	EMAPA:17337	heart left ventricle	UBERON	made_real
anatomy	UBERON:0002085	interatrial septum	xref	EMAPA:17011	interatrial septum	UBERON	made_real
anatomy	UBERON:0002087	atrioventricular canal	xref	EMAPA:16546	atrioventricular canal	UBERON	made_real
anatomy	UBERON:0002088	lateral thoracic vein	xref	EMAPA:37163	lateral thoracic vein	UBERON	made_real
anatomy	UBERON:0002089	thoracodorsal vein	xref	EMAPA:37198	thoracodorsal vein	UBERON	made_real
anatomy	UBERON:0002090	postcranial axial skeleton	xref	EMAPA:37721	post-cranial axial skeleton	UBERON	made_real
anatomy	UBERON:0002091	appendicular skeleton	xref	EMAPA:32729	appendicular skeleton	UBERON	made_real
anatomy	UBERON:0002092	brain dura mater	xref	EMAPA:32668	brain dura mater	UBERON	made_real
anatomy	UBERON:0002093	spinal dura mater	xref	EMAPA:17806	spinal cord dura mater	UBERON	made_real
anatomy	UBERON:0002094	interventricular septum	xref	EMAPA:17333	interventricular septum	UBERON	made_real
anatomy	UBERON:0002097	skin of body	xref	EMAPA:17525	skin	UBERON	made_real
anatomy	UBERON:0002099	cardiac septum	xref	EMAPA:35400	heart septum	UBERON	made_real
anatomy	UBERON:0002100	trunk	xref	EMAPA:31857	trunk	UBERON	made_real
anatomy	UBERON:0002101	limb	xref	EMAPA:16405	limb	UBERON	made_real
anatomy	UBERON:0002102	forelimb	xref	EMAPA:17412	forelimb	UBERON	made_real
anatomy	UBERON:0002103	hindlimb	xref	EMAPA:17458	hindlimb	UBERON	made_real
anatomy	UBERON:0002104	visual system	xref	EMAPA:36003	visual system	UBERON	made_real
anatomy	UBERON:0002105	vestibulo-auditory system	xref	EMAPA:37985	vestibulo-auditory system	UBERON	made_real
anatomy	UBERON:0002106	spleen	xref	EMAPA:18767	spleen	UBERON	made_real
anatomy	UBERON:0002107	liver	xref	EMAPA:16846	liver	UBERON	made_real
anatomy	UBERON:0002108	small intestine	xref	EMAPA:32834	small intestine	UBERON	made_real
anatomy	UBERON:0002110	gallbladder	xref	EMAPA:17202	gallbladder	UBERON	made_real
anatomy	UBERON:0002111	artery smooth muscle tissue	xref	EMAPA:36285	artery smooth muscle	UBERON	made_real
anatomy	UBERON:0002112	smooth muscle of esophagus	xref	EMAPA:35323	esophagus smooth muscle	UBERON	made_real
anatomy	UBERON:0002114	duodenum	xref	EMAPA:18852	duodenum	UBERON	made_real
anatomy	UBERON:0002115	jejunum	xref	EMAPA:18666	jejunum	UBERON	made_real
anatomy	UBERON:0002116	ileum	xref	EMAPA:32764	ileum	UBERON	made_real
anatomy	UBERON:0002118	right ovary	xref	EMAPA:37367	right ovary	UBERON	made_real
anatomy	UBERON:0002119	left ovary	xref	EMAPA:37366	left ovary	UBERON	made_real
anatomy	UBERON:0002120	pronephros	xref	EMAPA:16579	pronephros	UBERON	made_real
anatomy	UBERON:0002122	capsule of thymus	xref	EMAPA:19306	thymus thin fibrous capsule	UBERON	made_real
anatomy	UBERON:0002123	cortex of thymus	xref	EMAPA:35863	thymus cortex	UBERON	made_real
anatomy	UBERON:0002124	medulla of thymus	xref	EMAPA:19305	thymus medullary core	UBERON	made_real
anatomy	UBERON:0002128	superior olivary complex	xref	EMAPA:35840	superior olivary nucleus	UBERON	made_real
anatomy	UBERON:0002129	cerebellar cortex	xref	EMAPA:35211	cerebellar cortex	UBERON	made_real
anatomy	UBERON:0002131	anterior lobe of cerebellum	xref	EMAPA:35215	cerebellum anterior lobe	UBERON	made_real
anatomy	UBERON:0002133	atrioventricular valve	xref	EMAPA:35154	atrioventricular valve	UBERON	made_real
anatomy	UBERON:0002134	tricuspid valve	xref	EMAPA:17873	tricuspid valve	UBERON	made_real
anatomy	UBERON:0002135	mitral valve	xref	EMAPA:17871	mitral valve	UBERON	made_real
anatomy	UBERON:0002136	hilus of dentate gyrus	xref	EMAPA:35277	dentate gyrus hilus	UBERON	made_real
anatomy	UBERON:0002137	aortic valve	xref	EMAPA:17870	aortic valve	UBERON	made_real
anatomy	UBERON:0002138	habenulo-interpeduncular tract	xref	EMAPA:36606	fasciculus retroflexus	UBERON	made_real
