semantic_type,preferred_id,preferred_label,biolink_type,member_count,equivalent_ids
anatomy,EMAPA:36828,oropharyngeal lymphoid tissue,biolink:AnatomicalEntity,1,EMAPA:36828
anatomy,EMAPA:36829,basicranium,biolink:AnatomicalEntity,1,EMAPA:36829
anatomy,EMAPA:36830,alimentary system fluid or secretion,biolink:AnatomicalEntity,1,EMAPA:36830
anatomy,EMAPA:36831,esophagus secretion,biolink:AnatomicalEntity,1,EMAPA:36831
anatomy,EMAPA:36832,stomach secretion,biolink:AnatomicalEntity,1,EMAPA:36832
anatomy,EMAPA:36833,intestine secretion,biolink:AnatomicalEntity,1,EMAPA:36833
anatomy,EMAPA:36834,pancreas secretion,biolink:AnatomicalEntity,1,EMAPA:36834
anatomy,EMAPA:36835,endocrine pancreas secretion,biolink:AnatomicalEntity,1,EMAPA:36835
anatomy,EMAPA:36836,exocrine pancreas secretion,biolink:AnatomicalEntity,1,EMAPA:36836
anatomy,EMAPA:36837,bile,biolink:AnatomicalEntity,1,EMAPA:36837
anatomy,EMAPA:36838,bile duct epithelium,biolink:AnatomicalEntity,1,EMAPA:36838
anatomy,EMAPA:36839,extrahepatic bile duct epithelium,biolink:AnatomicalEntity,1,EMAPA:36839
anatomy,EMAPA:36840,intrahepatic bile duct epithelium,biolink:AnatomicalEntity,1,EMAPA:36840
anatomy,EMAPA:36841,interlobular bile duct,biolink:AnatomicalEntity,1,EMAPA:36841
anatomy,EMAPA:36842,intralobular bile duct,biolink:AnatomicalEntity,1,EMAPA:36842
anatomy,EMAPA:36843,bone marrow cavity,biolink:AnatomicalEntity,1,EMAPA:36843
anatomy,EMAPA:36844,cerebellum anterior vermis,biolink:AnatomicalEntity,1,EMAPA:36844
anatomy,EMAPA:36845,cerebellum posterior vermis,biolink:AnatomicalEntity,1,EMAPA:36845
anatomy,EMAPA:36846,cerebellum lobule,biolink:AnatomicalEntity,1,EMAPA:36846
anatomy,EMAPA:36847,cerebellum hemisphere lobule,biolink:AnatomicalEntity,1,EMAPA:36847
anatomy,EMAPA:36848,flocculonodular lobe,biolink:AnatomicalEntity,1,EMAPA:36848
anatomy,EMAPA:36849,cerebrospinal fluid,biolink:AnatomicalEntity,1,EMAPA:36849
anatomy,EMAPA:36850,cerumen,biolink:AnatomicalEntity,1,EMAPA:36850
anatomy,EMAPA:36851,feces,biolink:AnatomicalEntity,1,EMAPA:36851
anatomy,EMAPA:36852,female reproductive system fluid or secretion,biolink:AnatomicalEntity,1,EMAPA:36852
anatomy,EMAPA:36853,ovary follicle fluid,biolink:AnatomicalEntity,1,EMAPA:36853
anatomy,EMAPA:36854,lymph,biolink:AnatomicalEntity,1,EMAPA:36854
anatomy,EMAPA:36855,ocular refractive media,biolink:AnatomicalEntity,1,EMAPA:36855
anatomy,EMAPA:36856,pericardial fluid,biolink:AnatomicalEntity,1,EMAPA:36856
anatomy,EMAPA:36857,pleural fluid,biolink:AnatomicalEntity,1,EMAPA:36857
anatomy,EMAPA:36858,skin fluid or secretion,biolink:AnatomicalEntity,1,EMAPA:36858
anatomy,EMAPA:36859,sebum,biolink:AnatomicalEntity,1,EMAPA:36859
anatomy,EMAPA:36860,sweat,biolink:AnatomicalEntity,1,EMAPA:36860
anatomy,EMAPA:36861,synovial fluid,biolink:AnatomicalEntity,1,EMAPA:36861
anatomy,EMAPA:36862,C1 vertebra ventral tubercle,biolink:AnatomicalEntity,1,EMAPA:36862
anatomy,EMAPA:36863,cervix uteri squamous epithelium,biolink:AnatomicalEntity,1,EMAPA:36863
anatomy,EMAPA:36864,thoracic body wall,biolink:AnatomicalEntity,1,EMAPA:36864
anatomy,EMAPA:36865,ciliated columnar oviduct epithelium,biolink:AnatomicalEntity,1,EMAPA:36865
anatomy,EMAPA:36866,cuboidal oviduct epithelium,biolink:AnatomicalEntity,1,EMAPA:36866
anatomy,EMAPA:36867,craniocervical region,biolink:AnatomicalEntity,1,EMAPA:36867
anatomy,EMAPA:36868,crista ampullaris neuroepithelium,biolink:AnatomicalEntity,1,EMAPA:36868
anatomy,EMAPA:36869,dentate nucleus,biolink:AnatomicalEntity,1,EMAPA:36869
anatomy,EMAPA:36870,fastigial nucleus,biolink:AnatomicalEntity,1,EMAPA:36870
anatomy,EMAPA:36871,dermis adipose tissue,biolink:AnatomicalEntity,1,EMAPA:36871
anatomy,EMAPA:36872,holocrine gland,biolink:AnatomicalEntity,1,EMAPA:36872
anatomy,EMAPA:36873,merocrine gland,biolink:AnatomicalEntity,1,EMAPA:36873
anatomy,EMAPA:36874,eccrine sweat gland,biolink:AnatomicalEntity,1,EMAPA:36874
anatomy,EMAPA:36875,elastic cartilage,biolink:AnatomicalEntity,1,EMAPA:36875
anatomy,EMAPA:36876,ethmoid sinus,biolink:AnatomicalEntity,1,EMAPA:36876
anatomy,EMAPA:36877,frontal sinus,biolink:AnatomicalEntity,1,EMAPA:36877
anatomy,EMAPA:36878,maxillary sinus,biolink:AnatomicalEntity,1,EMAPA:36878
anatomy,EMAPA:36879,sphenoid sinus,biolink:AnatomicalEntity,1,EMAPA:36879
anatomy,EMAPA:36880,eyelash,biolink:AnatomicalEntity,1,EMAPA:36880
anatomy,EMAPA:36881,fibrocartilage,biolink:AnatomicalEntity,1,EMAPA:36881
anatomy,EMAPA:36882,fontanel,biolink:AnatomicalEntity,1,EMAPA:36882
anatomy,EMAPA:36883,glomerular capillary endothelium,biolink:AnatomicalEntity,1,EMAPA:36883
anatomy,EMAPA:36884,glottis,biolink:AnatomicalEntity,1,EMAPA:36884
anatomy,EMAPA:36885,gustatory system,biolink:AnatomicalEntity,1,EMAPA:36885
anatomy,EMAPA:36886,elastic tissue,biolink:AnatomicalEntity,1,EMAPA:36886
anatomy,EMAPA:36887,cardiovascular system elastic tissue,biolink:AnatomicalEntity,1,EMAPA:36887
anatomy,EMAPA:36888,heart elastic tissue,biolink:AnatomicalEntity,1,EMAPA:36888
anatomy,EMAPA:36889,respiratory system elastic tissue,biolink:AnatomicalEntity,1,EMAPA:36889
anatomy,EMAPA:36890,bronchus elastic tissue,biolink:AnatomicalEntity,1,EMAPA:36890
anatomy,EMAPA:36891,lung elastic tissue,biolink:AnatomicalEntity,1,EMAPA:36891
anatomy,EMAPA:36892,trachea elastic tissue,biolink:AnatomicalEntity,1,EMAPA:36892
anatomy,EMAPA:36893,heart ventricle wall,biolink:AnatomicalEntity,1,EMAPA:36893
anatomy,EMAPA:36894,helix,biolink:AnatomicalEntity,1,EMAPA:36894
anatomy,EMAPA:36895,hepatic portal vein,biolink:AnatomicalEntity,1,EMAPA:36895
anatomy,EMAPA:36896,immune system,biolink:AnatomicalEntity,1,EMAPA:36896
anatomy,EMAPA:36897,inferior cerebellar peduncle,biolink:AnatomicalEntity,1,EMAPA:36897
anatomy,EMAPA:36898,middle cerebellar peduncle,biolink:AnatomicalEntity,1,EMAPA:36898
anatomy,EMAPA:36899,superior cerebellar peduncle,biolink:AnatomicalEntity,1,EMAPA:36899
anatomy,EMAPA:36900,hair follicle infundibulum,biolink:AnatomicalEntity,1,EMAPA:36900
anatomy,EMAPA:36901,axillary fat pad,biolink:AnatomicalEntity,1,EMAPA:36901
anatomy,EMAPA:36902,interscapular fat pad,biolink:AnatomicalEntity,1,EMAPA:36902
anatomy,EMAPA:36903,mediastinal fat pad,biolink:AnatomicalEntity,1,EMAPA:36903
anatomy,EMAPA:36904,omental fat pad,biolink:AnatomicalEntity,1,EMAPA:36904
anatomy,EMAPA:36905,pancreatic fat pad,biolink:AnatomicalEntity,1,EMAPA:36905
anatomy,EMAPA:36906,parametrial fat pad,biolink:AnatomicalEntity,1,EMAPA:36906
anatomy,EMAPA:36907,periovarian fat pad,biolink:AnatomicalEntity,1,EMAPA:36907
anatomy,EMAPA:36908,renal fat pad,biolink:AnatomicalEntity,1,EMAPA:36908
anatomy,EMAPA:36909,retroperitoneal fat pad,biolink:AnatomicalEntity,1,EMAPA:36909
anatomy,EMAPA:36910,joint of  rib,biolink:AnatomicalEntity,1,EMAPA:36910
anatomy,EMAPA:36911,interchondral joint,biolink:AnatomicalEntity,1,EMAPA:36911
anatomy,EMAPA:36912,joint of vertebral arch,biolink:AnatomicalEntity,1,EMAPA:36912
anatomy,EMAPA:36913,intervertebral joint,biolink:AnatomicalEntity,1,EMAPA:36913
anatomy,EMAPA:36914,joint of girdle,biolink:AnatomicalEntity,1,EMAPA:36914
anatomy,EMAPA:36915,renal pyramid,biolink:AnatomicalEntity,1,EMAPA:36915
anatomy,EMAPA:36916,labium majorum,biolink:AnatomicalEntity,1,EMAPA:36916
anatomy,EMAPA:36917,labium minorum,biolink:AnatomicalEntity,1,EMAPA:36917
anatomy,EMAPA:36918,lacrimal bone,biolink:AnatomicalEntity,1,EMAPA:36918
anatomy,EMAPA:36919,lacrimal sac,biolink:AnatomicalEntity,1,EMAPA:36919
anatomy,EMAPA:36920,oculomotor muscle,biolink:AnatomicalEntity,1,EMAPA:36920
anatomy,EMAPA:36921,rectus extraocular muscle,biolink:AnatomicalEntity,1,EMAPA:36921
anatomy,EMAPA:36922,inferior rectus extraocular muscle,biolink:AnatomicalEntity,1,EMAPA:36922
anatomy,EMAPA:36923,lateral rectus extraocular muscle,biolink:AnatomicalEntity,1,EMAPA:36923
anatomy,EMAPA:36924,medial rectus extraocular muscle,biolink:AnatomicalEntity,1,EMAPA:36924
anatomy,EMAPA:36925,superior rectus extraocular muscle,biolink:AnatomicalEntity,1,EMAPA:36925
anatomy,EMAPA:36926,oblique extraocular muscle,biolink:AnatomicalEntity,1,EMAPA:36926
anatomy,EMAPA:36927,inferior oblique extraocular muscle,biolink:AnatomicalEntity,1,EMAPA:36927
anatomy,EMAPA:36928,superior oblique extraocular muscle,biolink:AnatomicalEntity,1,EMAPA:36928
anatomy,EMAPA:36929,lingual tonsil,biolink:AnatomicalEntity,1,EMAPA:36929
anatomy,EMAPA:36930,pharyngeal tonsil,biolink:AnatomicalEntity,1,EMAPA:36930
anatomy,EMAPA:36931,tonsil capsule,biolink:AnatomicalEntity,1,EMAPA:36931
anatomy,EMAPA:36932,tonsil crypt,biolink:AnatomicalEntity,1,EMAPA:36932
anatomy,EMAPA:36933,liver perisinusoidal space,biolink:AnatomicalEntity,1,EMAPA:36933
anatomy,EMAPA:36934,pinna lobule,biolink:AnatomicalEntity,1,EMAPA:36934
anatomy,EMAPA:36935,membranous urethra of male,biolink:AnatomicalEntity,1,EMAPA:36935
anatomy,EMAPA:36936,male reproductive gland or organ,biolink:AnatomicalEntity,1,EMAPA:36936
anatomy,EMAPA:36937,malleus manubrium,biolink:AnatomicalEntity,1,EMAPA:36937
anatomy,EMAPA:36938,malleus processus brevis,biolink:AnatomicalEntity,1,EMAPA:36938
anatomy,EMAPA:36939,malleus head,biolink:AnatomicalEntity,1,EMAPA:36939
anatomy,EMAPA:36940,malleus neck,biolink:AnatomicalEntity,1,EMAPA:36940
anatomy,EMAPA:36941,mandible angular process,biolink:AnatomicalEntity,1,EMAPA:36941
anatomy,EMAPA:36942,mandible head,biolink:AnatomicalEntity,1,EMAPA:36942
anatomy,EMAPA:36943,mandible neck,biolink:AnatomicalEntity,1,EMAPA:36943
anatomy,EMAPA:36944,mandible coronoid process,biolink:AnatomicalEntity,1,EMAPA:36944
anatomy,EMAPA:36945,mandible temporal crest,biolink:AnatomicalEntity,1,EMAPA:36945
anatomy,EMAPA:36946,mandible symphysis,biolink:AnatomicalEntity,1,EMAPA:36946
anatomy,EMAPA:36947,mandible petrous part,biolink:AnatomicalEntity,1,EMAPA:36947
anatomy,EMAPA:36948,mandible squamous part,biolink:AnatomicalEntity,1,EMAPA:36948
anatomy,EMAPA:36949,mandible alveolar process,biolink:AnatomicalEntity,1,EMAPA:36949
anatomy,EMAPA:36950,maxilla alveolar process,biolink:AnatomicalEntity,1,EMAPA:36950
anatomy,EMAPA:36951,masticatory muscle,biolink:AnatomicalEntity,1,EMAPA:36951
anatomy,EMAPA:36952,metapodial pad,biolink:AnatomicalEntity,1,EMAPA:36952
anatomy,EMAPA:36953,nasal bridge,biolink:AnatomicalEntity,1,EMAPA:36953
anatomy,EMAPA:36954,neuroendocrine gland,biolink:AnatomicalEntity,1,EMAPA:36954
anatomy,EMAPA:36955,orbit of skull,biolink:AnatomicalEntity,1,EMAPA:36955
anatomy,EMAPA:36956,osseus labyrinth vestibule,biolink:AnatomicalEntity,1,EMAPA:36956
anatomy,EMAPA:36957,vestibular aqueduct,biolink:AnatomicalEntity,1,EMAPA:36957
anatomy,EMAPA:36958,osseus semicircular canal,biolink:AnatomicalEntity,1,EMAPA:36958
anatomy,EMAPA:36959,membranous labyrinth,biolink:AnatomicalEntity,1,EMAPA:36959
anatomy,EMAPA:36960,vestibular labyrinth,biolink:AnatomicalEntity,1,EMAPA:36960
anatomy,EMAPA:36961,otolithic membrane,biolink:AnatomicalEntity,1,EMAPA:36961
anatomy,EMAPA:36962,otolith organ,biolink:AnatomicalEntity,1,EMAPA:36962
anatomy,EMAPA:36963,bulbar conjunctiva,biolink:AnatomicalEntity,1,EMAPA:36963
anatomy,EMAPA:36964,palpebral conjunctiva,biolink:AnatomicalEntity,1,EMAPA:36964
anatomy,EMAPA:36965,palpebral fissure,biolink:AnatomicalEntity,1,EMAPA:36965
anatomy,EMAPA:36966,heart ventricle papillary muscle,biolink:AnatomicalEntity,1,EMAPA:36966
anatomy,EMAPA:36967,vertebral pedicle,biolink:AnatomicalEntity,1,EMAPA:36967
anatomy,EMAPA:36968,pelvic ligament,biolink:AnatomicalEntity,1,EMAPA:36968
anatomy,EMAPA:36969,periorbital region,biolink:AnatomicalEntity,1,EMAPA:36969
anatomy,EMAPA:36970,Peyer's patch follicle,biolink:AnatomicalEntity,1,EMAPA:36970
anatomy,EMAPA:36971,placenta metrial gland,biolink:AnatomicalEntity,1,EMAPA:36971
anatomy,EMAPA:36972,pontine raphe nucleus,biolink:AnatomicalEntity,1,EMAPA:36972
anatomy,EMAPA:36973,portal lobule,biolink:AnatomicalEntity,1,EMAPA:36973
anatomy,EMAPA:36974,portal triad,biolink:AnatomicalEntity,1,EMAPA:36974
anatomy,EMAPA:36975,eye posterior chamber,biolink:AnatomicalEntity,1,EMAPA:36975
anatomy,EMAPA:36976,pupillary membrane,biolink:AnatomicalEntity,1,EMAPA:36976
anatomy,EMAPA:36977,pupil,biolink:AnatomicalEntity,1,EMAPA:36977
anatomy,EMAPA:36978,paravertebral ganglion,biolink:AnatomicalEntity,1,EMAPA:36978
anatomy,EMAPA:36979,prevertebral ganglion,biolink:AnatomicalEntity,1,EMAPA:36979
anatomy,EMAPA:36980,mesenteric ganglion,biolink:AnatomicalEntity,1,EMAPA:36980
anatomy,EMAPA:36981,inferior mesenteric ganglion,biolink:AnatomicalEntity,1,EMAPA:36981
anatomy,EMAPA:36982,superior mesenteric ganglion,biolink:AnatomicalEntity,1,EMAPA:36982
anatomy,EMAPA:36983,retrotrapezoid nucleus,biolink:AnatomicalEntity,1,EMAPA:36983
anatomy,EMAPA:36984,septum pellucidum,biolink:AnatomicalEntity,1,EMAPA:36984
anatomy,EMAPA:36985,reproductive system gland,biolink:AnatomicalEntity,1,EMAPA:36985
anatomy,EMAPA:36986,shoulder bone,biolink:AnatomicalEntity,1,EMAPA:36986
anatomy,EMAPA:36987,somatic nervous system,biolink:AnatomicalEntity,1,EMAPA:36987
anatomy,EMAPA:36988,sphenoid bone pterygoid process,biolink:AnatomicalEntity,1,EMAPA:36988
anatomy,EMAPA:36989,spinal cord dorsal column,biolink:AnatomicalEntity,1,EMAPA:36989
anatomy,EMAPA:36990,spinal cord lateral column,biolink:AnatomicalEntity,1,EMAPA:36990
anatomy,EMAPA:36991,spinal cord lateral motor column,biolink:AnatomicalEntity,1,EMAPA:36991
anatomy,EMAPA:36992,spinal cord medial motor column,biolink:AnatomicalEntity,1,EMAPA:36992
anatomy,EMAPA:36993,spinal cord motor column,biolink:AnatomicalEntity,1,EMAPA:36993
anatomy,EMAPA:36994,spinal cord ventral column,biolink:AnatomicalEntity,1,EMAPA:36994
anatomy,EMAPA:36995,spiral modiolar artery,biolink:AnatomicalEntity,1,EMAPA:36995
anatomy,EMAPA:36996,spleen central arteriole,biolink:AnatomicalEntity,1,EMAPA:36996
anatomy,EMAPA:36997,spleen marginal sinus,biolink:AnatomicalEntity,1,EMAPA:36997
anatomy,EMAPA:36998,spleen trabecular artery,biolink:AnatomicalEntity,1,EMAPA:36998
anatomy,EMAPA:36999,spleen trabecular vein,biolink:AnatomicalEntity,1,EMAPA:36999
anatomy,EMAPA:37000,stapes base,biolink:AnatomicalEntity,1,EMAPA:37000
anatomy,EMAPA:37001,stomach smooth muscle circular layer,biolink:AnatomicalEntity,1,EMAPA:37001
anatomy,EMAPA:37002,duvet hair,biolink:AnatomicalEntity,1,EMAPA:37002
anatomy,EMAPA:37003,nonskeletal ligament,biolink:AnatomicalEntity,1,EMAPA:37003
anatomy,EMAPA:37004,skeletal ligament,biolink:AnatomicalEntity,1,EMAPA:37004
anatomy,EMAPA:37005,stylohyoid ligament,biolink:AnatomicalEntity,1,EMAPA:37005
anatomy,EMAPA:37006,sublingual ganglion,biolink:AnatomicalEntity,1,EMAPA:37006
anatomy,EMAPA:37007,sulcus ampullaris,biolink:AnatomicalEntity,1,EMAPA:37007
anatomy,EMAPA:37008,vestibular ganglion superior part,biolink:AnatomicalEntity,1,EMAPA:37008
anatomy,EMAPA:37009,vestibular ganglion inferior part,biolink:AnatomicalEntity,1,EMAPA:37009
anatomy,EMAPA:37010,eyelid tarsus,biolink:AnatomicalEntity,1,EMAPA:37010
anatomy,EMAPA:37011,meibomian gland,biolink:AnatomicalEntity,1,EMAPA:37011
anatomy,EMAPA:37012,ovary theca externa,biolink:AnatomicalEntity,1,EMAPA:37012
anatomy,EMAPA:37013,ovary theca interna,biolink:AnatomicalEntity,1,EMAPA:37013
anatomy,EMAPA:37014,thymus lobule,biolink:AnatomicalEntity,1,EMAPA:37014
anatomy,EMAPA:37015,thymus subcapsular epithelium,biolink:AnatomicalEntity,1,EMAPA:37015
anatomy,EMAPA:37016,thymus trabecula,biolink:AnatomicalEntity,1,EMAPA:37016
anatomy,EMAPA:37017,tongue squamous epitthelium,biolink:AnatomicalEntity,1,EMAPA:37017
anatomy,EMAPA:37018,tongue keratinized epithelium,biolink:AnatomicalEntity,1,EMAPA:37018
anatomy,EMAPA:37020,tooth cavity,biolink:AnatomicalEntity,1,EMAPA:37020
anatomy,EMAPA:37021,vertebra transverse process,biolink:AnatomicalEntity,1,EMAPA:37021
anatomy,EMAPA:37023,trochanter of femur,biolink:AnatomicalEntity,1,EMAPA:37023
anatomy,EMAPA:37024,uterine artery,biolink:AnatomicalEntity,1,EMAPA:37024
anatomy,EMAPA:37025,venous sinus,biolink:AnatomicalEntity,1,EMAPA:37025
anatomy,EMAPA:37026,vertebra lamina,biolink:AnatomicalEntity,1,EMAPA:37026
anatomy,EMAPA:37027,vitreous body,biolink:AnatomicalEntity,1,EMAPA:37027
anatomy,EMAPA:37028,vomer bone,biolink:AnatomicalEntity,1,EMAPA:37028
anatomy,EMAPA:37029,4th ventricle aperture,biolink:AnatomicalEntity,1,EMAPA:37029
anatomy,EMAPA:37030,4th ventricle lateral aperture,biolink:AnatomicalEntity,1,EMAPA:37030
anatomy,EMAPA:37031,4th ventricle median aperture,biolink:AnatomicalEntity,1,EMAPA:37031
anatomy,EMAPA:37032,limb segment,biolink:AnatomicalEntity,1,EMAPA:37032
anatomy,EMAPA:37033,stylopod,biolink:AnatomicalEntity,1,EMAPA:37033
anatomy,EMAPA:37034,zeugopod,biolink:AnatomicalEntity,1,EMAPA:37034
anatomy,EMAPA:37035,hypopharynx,biolink:AnatomicalEntity,1,EMAPA:37035
anatomy,EMAPA:37036,ovarian bursa,biolink:AnatomicalEntity,1,EMAPA:37036
anatomy,EMAPA:37037,pancreas vasculature,biolink:AnatomicalEntity,1,EMAPA:37037
anatomy,EMAPA:37038,4th ventricle choroid plexus epithelium,biolink:AnatomicalEntity,1,EMAPA:37038
anatomy,EMAPA:37039,4th ventricle choroid plexus stroma,biolink:AnatomicalEntity,1,EMAPA:37039
anatomy,EMAPA:37040,lateral ventricle choroid plexus epithelium,biolink:AnatomicalEntity,1,EMAPA:37040
anatomy,EMAPA:37041,lateral ventricle choroid plexus stroma,biolink:AnatomicalEntity,1,EMAPA:37041
anatomy,EMAPA:37042,abdomen blood vessel,biolink:AnatomicalEntity,1,EMAPA:37042
anatomy,EMAPA:37043,abdomen connective tissue,biolink:AnatomicalEntity,1,EMAPA:37043
anatomy,EMAPA:37044,abdomen nerve,biolink:AnatomicalEntity,1,EMAPA:37044
anatomy,EMAPA:37045,abdomen skin,biolink:AnatomicalEntity,1,EMAPA:37045
anatomy,EMAPA:37046,tail dermis,biolink:AnatomicalEntity,1,EMAPA:37046
anatomy,EMAPA:37047,tail epidermis,biolink:AnatomicalEntity,1,EMAPA:37047
anatomy,EMAPA:37048,spinal cord region,biolink:AnatomicalEntity,1,EMAPA:37048
anatomy,EMAPA:37049,spinal cord cervical region,biolink:AnatomicalEntity,1,EMAPA:37049
anatomy,EMAPA:37050,spinal cord thoracic region,biolink:AnatomicalEntity,1,EMAPA:37050
anatomy,EMAPA:37051,spinal cord lumbar region,biolink:AnatomicalEntity,1,EMAPA:37051
anatomy,EMAPA:37052,spinal cord sacral region,biolink:AnatomicalEntity,1,EMAPA:37052
anatomy,EMAPA:37053,spinal cord coccygeal region,biolink:AnatomicalEntity,1,EMAPA:37053
anatomy,EMAPA:37054,unsegmented mesenchyme,biolink:AnatomicalEntity,1,EMAPA:37054
anatomy,EMAPA:37114,spermatic artery,biolink:AnatomicalEntity,1,EMAPA:37114
anatomy,EMAPA:37258,axial mesoderm,biolink:AnatomicalEntity,1,EMAPA:37258
anatomy,EMAPA:37332,hip muscle,biolink:AnatomicalEntity,1,EMAPA:37332
anatomy,EMAPA:37467,cartilaginous otic capsule,biolink:AnatomicalEntity,1,EMAPA:37467
anatomy,EMAPA:37855,girdle musculature,biolink:AnatomicalEntity,1,EMAPA:37855
anatomy,EMAPA:37859,limb-girdle complex musculature,biolink:AnatomicalEntity,1,EMAPA:37859
anatomy,EMAPA:37887,dorsal corticospinal tract,biolink:AnatomicalEntity,1,EMAPA:37887
anatomy,EMAPA:37988,chordamesoderm,biolink:AnatomicalEntity,1,EMAPA:37988
anatomy,EMAPA:37989,prechordal mesoderm,biolink:AnatomicalEntity,1,EMAPA:37989
anatomy,EMAPA:37990,prechordal plate,biolink:AnatomicalEntity,1,EMAPA:37990
anatomy,EMAPA:37991,cardiac neural crest,biolink:AnatomicalEntity,1,EMAPA:37991
anatomy,EMAPA:37992,cardiogenic splanchnic mesoderm,biolink:AnatomicalEntity,1,EMAPA:37992
anatomy,EMAPA:37993,primary heart field,biolink:AnatomicalEntity,1,EMAPA:37993
anatomy,EMAPA:37994,neuraxis flexure,biolink:AnatomicalEntity,1,EMAPA:37994
anatomy,EMAPA:37995,cephalic midbrain flexure,biolink:AnatomicalEntity,1,EMAPA:37995
anatomy,EMAPA:37996,pontine flexure,biolink:AnatomicalEntity,1,EMAPA:37996
anatomy,EMAPA:37997,cervical flexure,biolink:AnatomicalEntity,1,EMAPA:37997
anatomy,EMAPA:37998,nephrogenic cord rostral part,biolink:AnatomicalEntity,1,EMAPA:37998
anatomy,EMAPA:37999,nephrogenic cord caudal part,biolink:AnatomicalEntity,1,EMAPA:37999
anatomy,EMAPA:38000,nephron epithelium,biolink:AnatomicalEntity,1,EMAPA:38000
anatomy,EMAPA:38001,cerebellar plate,biolink:AnatomicalEntity,1,EMAPA:38001
anatomy,EMAPA:38002,neuromere,biolink:AnatomicalEntity,1,EMAPA:38002
anatomy,EMAPA:38003,neuropore,biolink:AnatomicalEntity,1,EMAPA:38003
anatomy,EMAPA:38004,cruciate ligament of knee,biolink:AnatomicalEntity,1,EMAPA:38004
anatomy,EMAPA:38005,meniscus of knee,biolink:AnatomicalEntity,1,EMAPA:38005
anatomy,EMAPA:38006,lateral meniscus of knee,biolink:AnatomicalEntity,1,EMAPA:38006
anatomy,EMAPA:38007,medial meniscus of knee,biolink:AnatomicalEntity,1,EMAPA:38007
anatomy,EMAPA:38008,deep peroneal nerve,biolink:AnatomicalEntity,1,EMAPA:38008
anatomy,EMAPA:38009,superficial peroneal nerve,biolink:AnatomicalEntity,1,EMAPA:38009
anatomy,EMAPA:38010,lateral femoral cutaneous nerve,biolink:AnatomicalEntity,1,EMAPA:38010
anatomy,EMAPA:38011,upper lip skin,biolink:AnatomicalEntity,1,EMAPA:38011
anatomy,EMAPA:38012,lower lip skin,biolink:AnatomicalEntity,1,EMAPA:38012
anatomy,EMAPA:38013,periderm,biolink:AnatomicalEntity,1,EMAPA:38013
anatomy,EMAPA:38014,thymus cortex epithelium,biolink:AnatomicalEntity,1,EMAPA:38014
anatomy,EMAPA:38015,thymus medulla epithelium,biolink:AnatomicalEntity,1,EMAPA:38015
anatomy,EMAPA:38016,duodenum villus,biolink:AnatomicalEntity,1,EMAPA:38016
anatomy,EMAPA:38017,jejunum villus,biolink:AnatomicalEntity,1,EMAPA:38017
anatomy,EMAPA:38018,ileum villus,biolink:AnatomicalEntity,1,EMAPA:38018
anatomy,EMAPA:38019,gut mucosa,biolink:AnatomicalEntity,1,EMAPA:38019
anatomy,EMAPA:38020,gut serosa,biolink:AnatomicalEntity,1,EMAPA:38020
anatomy,EMAPA:38021,bladder lumen,biolink:AnatomicalEntity,1,EMAPA:38021
anatomy,EMAPA:38022,vertebrobasilar arterial system,biolink:AnatomicalEntity,1,EMAPA:38022
anatomy,EMAPA:38023,cerebral hemisphere,biolink:AnatomicalEntity,1,EMAPA:38023
anatomy,EMAPA:38024,left cerebral hemisphere,biolink:AnatomicalEntity,1,EMAPA:38024
anatomy,EMAPA:38025,right cerebral hemisphere,biolink:AnatomicalEntity,1,EMAPA:38025
anatomy,EMAPA:38026,upper jaw primordium,biolink:AnatomicalEntity,1,EMAPA:38026
anatomy,EMAPA:38027,lower jaw primordium,biolink:AnatomicalEntity,1,EMAPA:38027
anatomy,EMAPA:38028,epiphyseal plate resting zone,biolink:AnatomicalEntity,1,EMAPA:38028
anatomy,EMAPA:38029,extracellular matrix,biolink:AnatomicalEntity,1,EMAPA:38029
anatomy,EMAPA:38030,basement membrane,biolink:AnatomicalEntity,1,EMAPA:38030
anatomy,EMAPA:38031,basement membrane of epithelium,biolink:AnatomicalEntity,1,EMAPA:38031
anatomy,EMAPA:38032,uterus epithelium,biolink:AnatomicalEntity,1,EMAPA:38032
anatomy,EMAPA:38033,atlanto-occipital joint,biolink:AnatomicalEntity,1,EMAPA:38033
anatomy,EMAPA:38035,optic choroid plus pigmented retinal epithelium,biolink:AnatomicalEntity,1,EMAPA:38035
anatomy,EMAPA:38036,lymph sac,biolink:AnatomicalEntity,1,EMAPA:38036
anatomy,EMAPA:38037,mammary gland primordium,biolink:AnatomicalEntity,1,EMAPA:38037
anatomy,EMAPA:38038,mammary gland primordium epithelium,biolink:AnatomicalEntity,1,EMAPA:38038
anatomy,EMAPA:38039,mammary fat pad precursor,biolink:AnatomicalEntity,1,EMAPA:38039
anatomy,EMAPA:38040,mammary sprout,biolink:AnatomicalEntity,1,EMAPA:38040
anatomy,EMAPA:38041,carpal-metacarpal joint,biolink:AnatomicalEntity,1,EMAPA:38041
anatomy,EMAPA:38042,tarsal-metatarsal joint,biolink:AnatomicalEntity,1,EMAPA:38042
anatomy,EMAPA:38043,proximal interphalangeal joint,biolink:AnatomicalEntity,1,EMAPA:38043
anatomy,EMAPA:38044,distal interphalangeal joint,biolink:AnatomicalEntity,1,EMAPA:38044
