pipeline,preferred_id,preferred_label,biolink_type,member_count,equivalent_ids,preferred_id_would_survive,needs_biolink_registration,unsupported_prefixes
disease,GARD:0017512,Immunodeficiency due to MASP-2 deficiency,biolink:Disease,1,GARD:0017512,false,true,GARD
disease,GARD:0017513,Immunodeficiency due to ficolin3 deficiency,biolink:Disease,1,GARD:0017513,false,true,GARD
disease,GARD:0017515,Congenital ichthyosis-intellectual disability-spastic quadriplegia syndrome,biolink:Disease,1,GARD:0017515,false,true,GARD
disease,GARD:0017516,Autosomal recessive spinocerebellar ataxia 14,biolink:Disease,1,GARD:0017516,false,true,GARD
disease,GARD:0017517,Mitochondrial DNA depletion syndrome 11,biolink:Disease,1,GARD:0017517,false,true,GARD
disease,GARD:0017518,Mitochondrial DNA deletion syndrome with progressive myopathy,biolink:Disease,1,GARD:0017518,false,true,GARD
disease,GARD:0017519,Autosomal recessive limb-girdle muscular dystrophy type 2U,biolink:Disease,1,GARD:0017519,false,true,GARD
disease,GARD:0017520,Autism spectrum disorder due to AUTS2 deficiency,biolink:Disease,1,GARD:0017520,false,true,GARD
disease,GARD:0017521,Familial infantile myoclonic epilepsy,biolink:Disease,1,GARD:0017521,false,true,GARD
disease,GARD:0017522,Progressive myoclonic epilepsy with dystonia,biolink:Disease,1,GARD:0017522,false,true,GARD
disease,GARD:0017523,Early-onset progressive neurodegeneration-blindness-ataxia-spasticity syndrome,biolink:Disease,1,GARD:0017523,false,true,GARD
disease,GARD:0017524,Hereditary benign intraepithelial dyskeratosis,biolink:Disease,1,GARD:0017524,false,true,GARD
disease,GARD:0017525,Corneal intraepithelial dyskeratosis-palmoplantar hyperkeratosis-laryngeal dyskeratosis syndrome,biolink:Disease,1,GARD:0017525,false,true,GARD
disease,GARD:0017526,Cobblestone lissencephaly without muscular or ocular involvement,biolink:Disease,1,GARD:0017526,false,true,GARD
disease,GARD:0017528,Facial dysmorphism-immunodeficiency-livedo-short stature syndrome,biolink:Disease,1,GARD:0017528,false,true,GARD
disease,GARD:0017529,Progressive retinal dystrophy due to retinol transport defect,biolink:Disease,1,GARD:0017529,false,true,GARD
disease,GARD:0017531,Oculocutaneous albinism type 7,biolink:Disease,1,GARD:0017531,false,true,GARD
disease,GARD:0017532,"Developmental and epileptic encephalopathy, 39",biolink:Disease,1,GARD:0017532,false,true,GARD
disease,GARD:0017533,Familial primary localized cutaneous amyloidosis,biolink:Disease,1,GARD:0017533,false,true,GARD
disease,GARD:0017540,"D,L-2-hydroxyglutaric aciduria",biolink:Disease,1,GARD:0017540,false,true,GARD
disease,GARD:0017541,Intellectual disability-hypotonia-spasticity-sleep disorder syndrome,biolink:Disease,1,GARD:0017541,false,true,GARD
disease,GARD:0017542,Chromosome 19p13.13 deletion syndrome,biolink:Disease,1,GARD:0017542,false,true,GARD
disease,GARD:0017547,Mandibulofacial dysostosis-macroblepharon-macrostomia syndrome,biolink:Disease,1,GARD:0017547,false,true,GARD
disease,GARD:0017548,Short ulna-dysmorphism-hypotonia-intellectual disability syndrome,biolink:Disease,1,GARD:0017548,false,true,GARD
disease,GARD:0017549,Severe combined immunodeficiency due to CARD11 deficiency,biolink:Disease,1,GARD:0017549,false,true,GARD
disease,GARD:0017550,Cryptosporidiosis-chronic cholangitis-liver disease syndrome,biolink:Disease,1,GARD:0017550,false,true,GARD
disease,GARD:0017551,Syndactyly-camptodactyly and clinodactyly of fifth fingers-bifid toes syndrome,biolink:Disease,1,GARD:0017551,false,true,GARD
disease,GARD:0017552,Severe neurodegenerative syndrome with lipodystrophy,biolink:Disease,1,GARD:0017552,false,true,GARD
disease,GARD:0017553,Fetal akinesia-cerebral and retinal hemorrhage syndrome,biolink:Disease,1,GARD:0017553,false,true,GARD
disease,GARD:0017554,Hypomyelination with brain stem and spinal cord involvement and leg spasticity,biolink:Disease,1,GARD:0017554,false,true,GARD
disease,GARD:0017555,Multiple mitochondrial dysfunctions syndrome 3,biolink:Disease,1,GARD:0017555,false,true,GARD
disease,GARD:0017556,Autosomal recessive cerebellar ataxia - pyramidal signs - nystagmus - oculomotor apraxia syndrome,biolink:Disease,1,GARD:0017556,false,true,GARD
disease,GARD:0017558,THOC6-related developmental delay-microcephaly-facial dysmorphism syndrome,biolink:Disease,1,GARD:0017558,false,true,GARD
disease,GARD:0017559,Spinal muscular atrophy with lower extremity predominance,biolink:Disease,1,GARD:0017559,false,true,GARD
disease,GARD:0017562,Hypohidrosis-enamel hypoplasia-palmoplantar keratoderma-intellectual disability syndrome,biolink:Disease,1,GARD:0017562,false,true,GARD
disease,GARD:0017563,Intellectual disability-strabismus syndrome,biolink:Disease,1,GARD:0017563,false,true,GARD
disease,GARD:0017564,"Mitochondrial DNA depletion syndrome, hepatocerebrorenal form",biolink:Disease,1,GARD:0017564,false,true,GARD
disease,GARD:0017565,Leukoencephalopathy with mild cerebellar ataxia and white matter edema,biolink:Disease,1,GARD:0017565,false,true,GARD
disease,GARD:0017566,CTCF-related neurodevelopmental disorder,biolink:Disease,1,GARD:0017566,false,true,GARD
disease,GARD:0017567,X-linked parkinsonism-spasticity syndrome,biolink:Disease,1,GARD:0017567,false,true,GARD
disease,GARD:0017568,Childhood-onset autosomal recessive myopathy with external ophthalmoplegia,biolink:Disease,1,GARD:0017568,false,true,GARD
disease,GARD:0017569,"Hyperuricemia, pulmonary hypertension, renal failure, alkalosis syndrome",biolink:Disease,1,GARD:0017569,false,true,GARD
disease,GARD:0017571,Craniofaciofrontodigital syndrome,biolink:Disease,1,GARD:0017571,false,true,GARD
disease,GARD:0017574,X-linked dyserythropoietic anemia with abnormal platelets and neutropenia,biolink:Disease,1,GARD:0017574,false,true,GARD
disease,GARD:0017575,Colobomatous microphthalmia - obesity - hypogenitalism - intellectual disability syndrome,biolink:Disease,1,GARD:0017575,false,true,GARD
disease,GARD:0017577,CBL-related disorder,biolink:Disease,1,GARD:0017577,false,true,GARD
disease,GARD:0017578,Charcot-Marie-Tooth disease type 4B3,biolink:Disease,1,GARD:0017578,false,true,GARD
disease,GARD:0017579,"Weill-Marchesani 4 syndrome, recessive",biolink:Disease,1,GARD:0017579,false,true,GARD
disease,GARD:0017582,Infantile epileptic dyskinetic encephalopathy,biolink:Disease,1,GARD:0017582,false,true,GARD
disease,GARD:0017583,Intellectual disability-brachydactyly-Pierre Robin syndrome,biolink:Disease,1,GARD:0017583,false,true,GARD
disease,GARD:0017584,Multiple congenital anomalies-hypotonia-seizures syndrome 3,biolink:Disease,1,GARD:0017584,false,true,GARD
disease,GARD:0017585,Congenital neutropenia-myelofibrosis-nephromegaly syndrome,biolink:Disease,1,GARD:0017585,false,true,GARD
disease,GARD:0017586,Congenital sideroblastic anemia-B-cell immunodeficiency-periodic fever-developmental delay syndrome,biolink:Disease,1,GARD:0017586,false,true,GARD
disease,GARD:0017587,Charcot-Marie-Tooth disease recessive intermediate C,biolink:Disease,1,GARD:0017587,false,true,GARD
disease,GARD:0017588,Cardiac anomalies - developmental delay - facial dysmorphism syndrome,biolink:Disease,1,GARD:0017588,false,true,GARD
disease,GARD:0017589,Combined oxidative phosphorylation defect type 17,biolink:Disease,1,GARD:0017589,false,true,GARD
disease,GARD:0017590,Pontocerebellar hypoplasia type 9,biolink:Disease,1,GARD:0017590,false,true,GARD
disease,GARD:0017591,Aldosterone-producing adenoma with seizures and neurological abnormalities,biolink:Disease,1,GARD:0017591,false,true,GARD
disease,GARD:0017592,Severe motor and intellectual disabilities-sensorineural deafness-dystonia syndrome,biolink:Disease,1,GARD:0017592,false,true,GARD
disease,GARD:0017593,Microcornea-myopic chorioretinal atrophy,biolink:Disease,1,GARD:0017593,false,true,GARD
disease,GARD:0017594,Severe dermatitis-multiple allergies-metabolic wasting syndrome,biolink:Disease,1,GARD:0017594,false,true,GARD
disease,GARD:0017595,Diffuse palmoplantar keratoderma with painful fissures,biolink:Disease,1,GARD:0017595,false,true,GARD
disease,GARD:0017596,Focal palmoplantar keratoderma with joint keratoses,biolink:Disease,1,GARD:0017596,false,true,GARD
disease,GARD:0017597,Ataxia - intellectual disability - oculomotor apraxia - cerebellar cysts syndrome,biolink:Disease,1,GARD:0017597,false,true,GARD
disease,GARD:0017598,Oculocutaneous albinism type 5,biolink:Disease,1,GARD:0017598,false,true,GARD
disease,GARD:0017599,Oculocutaneous albinism type 6,biolink:Disease,1,GARD:0017599,false,true,GARD
disease,GARD:0017602,STT3A-congenital disorder of glycosylation,biolink:Disease,1,GARD:0017602,false,true,GARD
disease,GARD:0017603,STT3B-congenital disorder of glycosylation,biolink:Disease,1,GARD:0017603,false,true,GARD
disease,GARD:0017604,Autism spectrum disorder - epilepsy - arthrogryposis syndrome,biolink:Disease,1,GARD:0017604,false,true,GARD
disease,GARD:0017606,Congenital muscular dystrophy with intellectual disability,biolink:Disease,1,GARD:0017606,false,true,GARD
disease,GARD:0017608,Muscle-eye-brain disease with bilateral multicystic leucodystrophy,biolink:Disease,1,GARD:0017608,false,true,GARD
disease,GARD:0017609,"Hypotonia, infantile, with psychomotor retardation and characteristic facies",biolink:Disease,1,GARD:0017609,false,true,GARD
disease,GARD:0017610,Multicentric osteolysis nodulosis arthropathy spectrum,biolink:Disease,1,GARD:0017610,false,true,GARD
disease,GARD:0017611,Severe intellectual disability-short stature-behavioral abnormalities-facial dysmorphism syndrome,biolink:Disease,1,GARD:0017611,false,true,GARD
disease,GARD:0017614,X-linked osteoporosis with fractures,biolink:Disease,1,GARD:0017614,false,true,GARD
disease,GARD:0017615,Growth and developmental delay-hypotonia-vision impairment-lactic acidosis syndrome,biolink:Disease,1,GARD:0017615,false,true,GARD
disease,GARD:0017616,Charcot-Marie-Tooth disease type 4K,biolink:Disease,1,GARD:0017616,false,true,GARD
disease,GARD:0017617,Congenital microcephaly - severe encephalopathy - progressive cerebral atrophy syndrome,biolink:Disease,1,GARD:0017617,false,true,GARD
disease,GARD:0017620,Primary microcephaly-mild intellectual disability-young-onset diabetes syndrome,biolink:Disease,1,GARD:0017620,false,true,GARD
disease,GARD:0017621,Atypical juvenile parkinsonism,biolink:Disease,1,GARD:0017621,false,true,GARD
disease,GARD:0017624,Feingold syndrome type 1,biolink:Disease,1,GARD:0017624,false,true,GARD
disease,GARD:0017630,Macrocephaly-developmental delay syndrome,biolink:Disease,1,GARD:0017630,false,true,GARD
disease,GARD:0017632,Foveal hypoplasia - optic nerve decussation defect - anterior segment dysgenesis syndrome,biolink:Disease,1,GARD:0017632,false,true,GARD
disease,GARD:0017633,Short stature-auditory canal atresia-mandibular hypoplasia-skeletal anomalies syndrome,biolink:Disease,1,GARD:0017633,false,true,GARD
disease,GARD:0017634,Familial hyperprolactinemia,biolink:Disease,1,GARD:0017634,false,true,GARD
disease,GARD:0017636,Autosomal recessive spinocerebellar ataxia 20,biolink:Disease,1,GARD:0017636,false,true,GARD
disease,GARD:0017637,Joubert syndrome with Jeune asphyxiating thoracic dystrophy,biolink:Disease,1,GARD:0017637,false,true,GARD
disease,GARD:0017638,Charcot-Marie-Tooth disease axonal type 2U,biolink:Disease,1,GARD:0017638,false,true,GARD
disease,GARD:0017639,Peripheral neuropathy-myopathy-hoarseness-hearing loss syndrome,biolink:Disease,1,GARD:0017639,false,true,GARD
disease,GARD:0017640,Retinal dystrophy with inner retinal dysfunction and ganglion cell anomalies,biolink:Disease,1,GARD:0017640,false,true,GARD
disease,GARD:0017642,Sacral agenesis-abnormal ossification of the vertebral bodies-persistent notochordal canal syndrome,biolink:Disease,1,GARD:0017642,false,true,GARD
disease,GARD:0017643,Polyglucosan body myopathy type 1,biolink:Disease,1,GARD:0017643,false,true,GARD
disease,GARD:0017644,Spastic ataxia 2,biolink:Disease,1,GARD:0017644,false,true,GARD
disease,GARD:0017645,Microcephaly-thin corpus callosum-intellectual disability syndrome,biolink:Disease,1,GARD:0017645,false,true,GARD
disease,GARD:0017646,TCR-alpha-beta-positive T-cell deficiency,biolink:Disease,1,GARD:0017646,false,true,GARD
disease,GARD:0017647,Combined immunodeficiency due to MALT1 deficiency,biolink:Disease,1,GARD:0017647,false,true,GARD
disease,GARD:0017648,Intellectual disability-obesity-prognathism-eye and skin anomalies syndrome,biolink:Disease,1,GARD:0017648,false,true,GARD
disease,GARD:0017651,Myofibrillar myopathy 2,biolink:Disease,1,GARD:0017651,false,true,GARD
disease,GARD:0017652,Finnish upper limb-onset distal myopathy,biolink:Disease,1,GARD:0017652,false,true,GARD
disease,GARD:0017653,Miyoshi muscular dystrophy 3,biolink:Disease,1,GARD:0017653,false,true,GARD
disease,GARD:0017654,Male infertility with teratozoospermia due to single gene mutation,biolink:Disease,1,GARD:0017654,false,true,GARD
disease,GARD:0017655,Pancytopenia-developmental delay syndrome,biolink:Disease,1,GARD:0017655,false,true,GARD
disease,GARD:0017656,Hereditary spastic paraplegia 61,biolink:Disease,1,GARD:0017656,false,true,GARD
disease,GARD:0017657,Hereditary spastic paraplegia 62,biolink:Disease,1,GARD:0017657,false,true,GARD
disease,GARD:0017658,Hereditary spastic paraplegia 63,biolink:Disease,1,GARD:0017658,false,true,GARD
disease,GARD:0017659,Hereditary spastic paraplegia 64,biolink:Disease,1,GARD:0017659,false,true,GARD
disease,GARD:0017660,Hereditary spastic paraplegia 72,biolink:Disease,1,GARD:0017660,false,true,GARD
disease,GARD:0017661,Multiple mitochondrial dysfunctions syndrome 1,biolink:Disease,1,GARD:0017661,false,true,GARD
disease,GARD:0017662,Multiple mitochondrial dysfunctions syndrome 2,biolink:Disease,1,GARD:0017662,false,true,GARD
disease,GARD:0017663,Familial median cleft of the upper and lower lips,biolink:Disease,1,GARD:0017663,false,true,GARD
disease,GARD:0017664,Moyamoya disease with early-onset achalasia,biolink:Disease,1,GARD:0017664,false,true,GARD
disease,GARD:0017665,Episodic ataxia type 8,biolink:Disease,1,GARD:0017665,false,true,GARD
disease,GARD:0017666,MEND syndrome,biolink:Disease,1,GARD:0017666,false,true,GARD
disease,GARD:0017667,"Autosomal recessive spondylometaphyseal dysplasia, Megarbane type",biolink:Disease,1,GARD:0017667,false,true,GARD
disease,GARD:0017668,Chromosome 1p32-p31 deletion syndrome,biolink:Disease,1,GARD:0017668,false,true,GARD
disease,GARD:0017669,"Palmoplantar keratoderma, nonepidermolytic, focal or diffuse",biolink:Disease,1,GARD:0017669,false,true,GARD
disease,GARD:0017670,Familial bicuspid aortic valve,biolink:Disease,1,GARD:0017670,false,true,GARD
disease,GARD:0017672,Diffuse cerebral and cerebellar atrophy - intractable seizures - progressive microcephaly syndrome,biolink:Disease,1,GARD:0017672,false,true,GARD
disease,GARD:0017673,Intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency,biolink:Disease,1,GARD:0017673,false,true,GARD
disease,GARD:0017674,Tatton-Brown-Rahman overgrowth syndrome,biolink:Disease,1,GARD:0017674,false,true,GARD
disease,GARD:0017675,Female infertility due to zona pellucida defect,biolink:Disease,1,GARD:0017675,false,true,GARD
disease,GARD:0017676,Global developmental delay - lung cysts - overgrowth - Wilms tumor syndrome,biolink:Disease,1,GARD:0017676,false,true,GARD
disease,GARD:0017677,"Spinocerebellar ataxia, autosomal recessive 23",biolink:Disease,1,GARD:0017677,false,true,GARD
disease,GARD:0017678,Autosomal recessive spinocerebellar ataxia 15,biolink:Disease,1,GARD:0017678,false,true,GARD
disease,GARD:0017680,Pontocerebellar hypoplasia type 10,biolink:Disease,1,GARD:0017680,false,true,GARD
disease,GARD:0017683,Wolfram-like syndrome,biolink:Disease,1,GARD:0017683,false,true,GARD
disease,GARD:0017684,"Parkinson disease, late-onset",biolink:Disease,1,GARD:0017684,false,true,GARD
disease,GARD:0017686,Maternal riboflavin deficiency,biolink:Disease,1,GARD:0017686,false,true,GARD
disease,GARD:0017687,"Developmental and epileptic encephalopathy, 23",biolink:Disease,1,GARD:0017687,false,true,GARD
disease,GARD:0017688,Facial dysmorphism-lens dislocation-anterior segment abnormalities-spontaneous filtering blebs syndrome,biolink:Disease,1,GARD:0017688,false,true,GARD
disease,GARD:0017689,Autosomal recessive spinocerebellar ataxia 16,biolink:Disease,1,GARD:0017689,false,true,GARD
disease,GARD:0017690,"Epidermolysis bullosa simplex 3, localized or generalized intermediate, with BP230 deficiency",biolink:Disease,1,GARD:0017690,false,true,GARD
disease,GARD:0017691,"Epidermolysis bullosa simplex 4, localized or generalized intermediate, autosomal recessive",biolink:Disease,1,GARD:0017691,false,true,GARD
disease,GARD:0017692,Primary failure of tooth eruption,biolink:Disease,1,GARD:0017692,false,true,GARD
disease,GARD:0017693,Dystonia 24,biolink:Disease,1,GARD:0017693,false,true,GARD
disease,GARD:0017694,Dystonia 23,biolink:Disease,1,GARD:0017694,false,true,GARD
disease,GARD:0017695,Platelet-type bleeding disorder 18,biolink:Disease,1,GARD:0017695,false,true,GARD
disease,GARD:0017696,Combined immunodeficiency due to CTPS1 deficiency,biolink:Disease,1,GARD:0017696,false,true,GARD
disease,GARD:0017697,Wooly hair-palmoplantar keratoderma syndrome,biolink:Disease,1,GARD:0017697,false,true,GARD
disease,GARD:0017698,Autosomal recessive severe congenital neutropenia due to CSF3R deficiency,biolink:Disease,1,GARD:0017698,false,true,GARD
disease,GARD:0017699,Combined oxidative phosphorylation defect type 20,biolink:Disease,1,GARD:0017699,false,true,GARD
disease,GARD:0017700,Combined oxidative phosphorylation defect type 21,biolink:Disease,1,GARD:0017700,false,true,GARD
disease,GARD:0017701,RIDDLE syndrome,biolink:Disease,1,GARD:0017701,false,true,GARD
disease,GARD:0017702,Autosomal recessive severe congenital neutropenia due to JAGN1 deficiency,biolink:Disease,1,GARD:0017702,false,true,GARD
disease,GARD:0017703,Nail and teeth abnormalities-marginal palmoplantar keratoderma-oral hyperpigmentation syndrome,biolink:Disease,1,GARD:0017703,false,true,GARD
disease,GARD:0017704,Pseudo-Hurler polydystrophy,biolink:Disease,1,GARD:0017704,false,true,GARD
disease,GARD:0017705,GNPTG-mucolipidosis,biolink:Disease,1,GARD:0017705,false,true,GARD
disease,GARD:0017706,Progressive myoclonic epilepsy type 8,biolink:Disease,1,GARD:0017706,false,true,GARD
disease,GARD:0017707,Colobomatous microphthalmia-rhizomelic dysplasia syndrome,biolink:Disease,1,GARD:0017707,false,true,GARD
disease,GARD:0017708,Autosomal recessive limb-girdle muscular dystrophy type 2Y,biolink:Disease,1,GARD:0017708,false,true,GARD
disease,GARD:0017709,X-linked colobomatous microphthalmia-microcephaly-intellectual disability-short stature syndrome,biolink:Disease,1,GARD:0017709,false,true,GARD
disease,GARD:0017710,Combined immunodeficiency due to OX40 deficiency,biolink:Disease,1,GARD:0017710,false,true,GARD
disease,GARD:0017711,Primary immunodeficiency with post-measles-mumps-rubella vaccine viral infection,biolink:Disease,1,GARD:0017711,false,true,GARD
disease,GARD:0017712,Hereditary spastic paraplegia 57,biolink:Disease,1,GARD:0017712,false,true,GARD
disease,GARD:0017713,Gigantiform cementoma,biolink:Disease,1,GARD:0017713,false,true,GARD
disease,GARD:0017714,Charcot-Marie-Tooth disease type 2Y,biolink:Disease,1,GARD:0017714,false,true,GARD
disease,GARD:0017715,Progressive myoclonic epilepsy type 7,biolink:Disease,1,GARD:0017715,false,true,GARD
disease,GARD:0017716,Keppen-Lubinsky syndrome,biolink:Disease,1,GARD:0017716,false,true,GARD
disease,GARD:0017717,Short stature-advanced bone age-early-onset osteoarthritis syndrome,biolink:Disease,1,GARD:0017717,false,true,GARD
disease,GARD:0017718,Neonatal-onset encephalopathy with rigidity and seizures,biolink:Disease,1,GARD:0017718,false,true,GARD
disease,GARD:0017719,Colobomatous optic disc-macular atrophy-chorioretinopathy syndrome,biolink:Disease,1,GARD:0017719,false,true,GARD
disease,GARD:0017720,"Congenital disorder of glycosylation, type IIq",biolink:Disease,1,GARD:0017720,false,true,GARD
disease,GARD:0017721,X-linked microcephaly-growth retardation-prognathism-cryptorchidism syndrome,biolink:Disease,1,GARD:0017721,false,true,GARD
disease,GARD:0017722,Progeroid features-hepatocellular carcinoma predisposition syndrome,biolink:Disease,1,GARD:0017722,false,true,GARD
disease,GARD:0017723,Charcot-Marie-Tooth disease recessive intermediate D,biolink:Disease,1,GARD:0017723,false,true,GARD
disease,GARD:0017725,Periodic fever-infantile enterocolitis-autoinflammatory syndrome,biolink:Disease,1,GARD:0017725,false,true,GARD
disease,GARD:0017726,Thrombomodulin-related bleeding disorder,biolink:Disease,1,GARD:0017726,false,true,GARD
disease,GARD:0017727,Cataract-growth hormone deficiency-sensory neuropathy-sensorineural hearing loss-skeletal dysplasia syndrome,biolink:Disease,1,GARD:0017727,false,true,GARD
disease,GARD:0017729,Atrial conduction disease,biolink:Disease,1,GARD:0017729,false,true,GARD
disease,GARD:0017730,Retinitis pigmentosa-juvenile cataract-short stature-intellectual disability syndrome,biolink:Disease,1,GARD:0017730,false,true,GARD
disease,GARD:0017731,Gastrointestinal defects and immunodeficiency syndrome 1,biolink:Disease,1,GARD:0017731,false,true,GARD
disease,GARD:0017732,Autosomal recessive primary immunodeficiency with defective spontaneous natural killer cell cytotoxicity,biolink:Disease,1,GARD:0017732,false,true,GARD
disease,GARD:0017733,Ketoacidosis due to monocarboxylate transporter-1 deficiency,biolink:Disease,1,GARD:0017733,false,true,GARD
disease,GARD:0017734,Hypomyelinating leukodystrophy 9,biolink:Disease,1,GARD:0017734,false,true,GARD
disease,GARD:0017735,Steel syndrome,biolink:Disease,1,GARD:0017735,false,true,GARD
disease,GARD:0017736,Ataxia-telangiectasia-like disorder 2,biolink:Disease,1,GARD:0017736,false,true,GARD
disease,GARD:0017737,STAT3-related early-onset multisystem autoimmune disease,biolink:Disease,1,GARD:0017737,false,true,GARD
disease,GARD:0017738,Platelet-type bleeding disorder 19,biolink:Disease,1,GARD:0017738,false,true,GARD
disease,GARD:0017740,PURA-related severe neonatal hypotonia-seizures-encephalopathy syndrome due to a point mutation,biolink:Disease,1,GARD:0017740,false,true,GARD
disease,GARD:0017741,ITM2B amyloidosis,biolink:Disease,1,GARD:0017741,false,true,GARD
disease,GARD:0017742,Chromosome 5q12 deletion syndrome,biolink:Disease,1,GARD:0017742,false,true,GARD
disease,GARD:0017743,Lethal fetal cerebrorenogenitourinary agenesis/hypoplasia syndrome,biolink:Disease,1,GARD:0017743,false,true,GARD
disease,GARD:0017744,SFTPC-related interstitial lung disease,biolink:Disease,1,GARD:0017744,false,true,GARD
disease,GARD:0017745,Interstitial lung disease due to ABCA3 deficiency,biolink:Disease,1,GARD:0017745,false,true,GARD
disease,GARD:0017746,Severe early-onset pulmonary alveolar proteinosis due to MARS deficiency,biolink:Disease,1,GARD:0017746,false,true,GARD
disease,GARD:0017747,Deficiency of ribose-5-phosphate isomerase,biolink:Disease,1,GARD:0017747,false,true,GARD
disease,GARD:0017748,L-ferritin deficiency,biolink:Disease,1,GARD:0017748,false,true,GARD
disease,GARD:0017750,Familial porphyria cutanea tarda,biolink:Disease,1,GARD:0017750,false,true,GARD
disease,GARD:0017751,Charcot-Marie-Tooth disease axonal type 2S,biolink:Disease,1,GARD:0017751,false,true,GARD
disease,GARD:0017753,Hyperostosis cranialis interna,biolink:Disease,1,GARD:0017753,false,true,GARD
disease,GARD:0017755,X-linked erythropoietic protoporphyria,biolink:Disease,1,GARD:0017755,false,true,GARD
disease,GARD:0017757,Ventriculomegaly-cystic kidney disease,biolink:Disease,1,GARD:0017757,false,true,GARD
disease,GARD:0017758,Mandibulofacial dysostosis with alopecia,biolink:Disease,1,GARD:0017758,false,true,GARD
disease,GARD:0017759,Combined oxidative phosphorylation defect type 23,biolink:Disease,1,GARD:0017759,false,true,GARD
disease,GARD:0017760,"46,XX ovarian dysgenesis-short stature syndrome",biolink:Disease,1,GARD:0017760,false,true,GARD
disease,GARD:0017761,Cerebellar-facial-dental syndrome,biolink:Disease,1,GARD:0017761,false,true,GARD
disease,GARD:0017762,Autoimmune interstitial lung disease-arthritis syndrome,biolink:Disease,1,GARD:0017762,false,true,GARD
disease,GARD:0017763,Hereditary spastic paraplegia 73,biolink:Disease,1,GARD:0017763,false,true,GARD
disease,GARD:0017764,Peeling skin-leukonuchia-acral punctate keratoses-cheilitis-knuckle pads syndrome,biolink:Disease,1,GARD:0017764,false,true,GARD
disease,GARD:0017765,Combined oxidative phosphorylation defect type 24,biolink:Disease,1,GARD:0017765,false,true,GARD
disease,GARD:0017766,Autoimmune hemolytic anemia-autoimmune thrombocytopenia-primary immunodeficiency syndrome,biolink:Disease,1,GARD:0017766,false,true,GARD
disease,GARD:0017767,"3-methylglutaconic aciduria, type VIIB",biolink:Disease,1,GARD:0017767,false,true,GARD
disease,GARD:0017768,Juvenile-onset diabetes mellitus-central and peripheral neurodegeneration syndrome,biolink:Disease,1,GARD:0017768,false,true,GARD
disease,GARD:0017769,Limb-girdle muscular dystrophy due to POMK deficiency,biolink:Disease,1,GARD:0017769,false,true,GARD
disease,GARD:0017770,Autosomal recessive complex spastic paraplegia type 9B,biolink:Disease,1,GARD:0017770,false,true,GARD
disease,GARD:0017771,Mitochondrial pyruvate carrier deficiency,biolink:Disease,1,GARD:0017771,false,true,GARD
disease,GARD:0017775,Combined oxidative phosphorylation defect type 25,biolink:Disease,1,GARD:0017775,false,true,GARD
disease,GARD:0017776,Pigmentation defects-palmoplantar keratoderma-skin carcinoma syndrome,biolink:Disease,1,GARD:0017776,false,true,GARD
disease,GARD:0017777,Charcot-Marie-Tooth disease axonal type 2V,biolink:Disease,1,GARD:0017777,false,true,GARD
disease,GARD:0017778,Klippel-Feil anomaly-myopathy-facial dysmorphism syndrome,biolink:Disease,1,GARD:0017778,false,true,GARD
disease,GARD:0017779,Progressive scapulohumeroperoneal distal myopathy,biolink:Disease,1,GARD:0017779,false,true,GARD
disease,GARD:0017780,Lichtenstein-Knorr syndrome,biolink:Disease,1,GARD:0017780,false,true,GARD
disease,GARD:0017782,Regressive spondylometaphyseal dysplasia,biolink:Disease,1,GARD:0017782,false,true,GARD
disease,GARD:0017784,Familial congenital nasolacrimal duct obstruction,biolink:Disease,1,GARD:0017784,false,true,GARD
disease,GARD:0017785,Neurodevelopmental disorder-craniofacial dysmorphism-cardiac defect-hip dysplasia syndrome,biolink:Disease,1,GARD:0017785,false,true,GARD
disease,GARD:0017786,Autosomal recessive spinocerebellar ataxia 17,biolink:Disease,1,GARD:0017786,false,true,GARD
disease,GARD:0017787,Polyendocrine-polyneuropathy syndrome,biolink:Disease,1,GARD:0017787,false,true,GARD
disease,GARD:0017790,Familial adenomatous polyposis 3,biolink:Disease,1,GARD:0017790,false,true,GARD
disease,GARD:0017791,"Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset 1",biolink:Disease,1,GARD:0017791,false,true,GARD
disease,GARD:0017792,X-linked myotubular myopathy-abnormal genitalia syndrome,biolink:Disease,1,GARD:0017792,false,true,GARD
disease,GARD:0017793,Polyglucosan body myopathy type 2,biolink:Disease,1,GARD:0017793,false,true,GARD
disease,GARD:0017794,Autosomal dominant mitochondrial myopathy with exercise intolerance,biolink:Disease,1,GARD:0017794,false,true,GARD
disease,GARD:0017796,Neonatal encephalomyopathy-cardiomyopathy-respiratory distress syndrome,biolink:Disease,1,GARD:0017796,false,true,GARD
disease,GARD:0017797,Autosomal dominant intellectual disability-craniofacial anomalies-cardiac defects syndrome,biolink:Disease,1,GARD:0017797,false,true,GARD
disease,GARD:0017798,Progressive essential tremor-speech impairment-facial dysmorphism-intellectual disability-abnormal behavior syndrome,biolink:Disease,1,GARD:0017798,false,true,GARD
disease,GARD:0017799,Combined oxidative phosphorylation deficiency 34,biolink:Disease,1,GARD:0017799,false,true,GARD
disease,GARD:0017800,X-linked intellectual disability-short stature-overweight syndrome,biolink:Disease,1,GARD:0017800,false,true,GARD
disease,GARD:0017801,Progressive myoclonic epilepsy type 9,biolink:Disease,1,GARD:0017801,false,true,GARD
