gene_id,symbol,tax_id,dropped_synonym,shredded_from,raw_synonyms_field
820690,CYP72A8,3702,family 72,"cytochrome P450, family 72, subfamily A, polypeptide 8",''cytochrome P450|cytochrome P450|family 72|polypeptide 8|polypeptide 8''|subfamily A
820690,CYP72A8,3702,polypeptide 8,"cytochrome P450, family 72, subfamily A, polypeptide 8",''cytochrome P450|cytochrome P450|family 72|polypeptide 8|polypeptide 8''|subfamily A
820690,CYP72A8,3702,subfamily A,"cytochrome P450, family 72, subfamily A, polypeptide 8",''cytochrome P450|cytochrome P450|family 72|polypeptide 8|polypeptide 8''|subfamily A
820691,CYP72A9,3702,cytochrome P450,"cytochrome P450, family 72, subfamily A, polypeptide 9",''cytochrome P450|cytochrome P450|family 72|polypeptide 9|polypeptide 9''|subfamily A
820691,CYP72A9,3702,family 72,"cytochrome P450, family 72, subfamily A, polypeptide 9",''cytochrome P450|cytochrome P450|family 72|polypeptide 9|polypeptide 9''|subfamily A
820691,CYP72A9,3702,polypeptide 9,"cytochrome P450, family 72, subfamily A, polypeptide 9",''cytochrome P450|cytochrome P450|family 72|polypeptide 9|polypeptide 9''|subfamily A
820691,CYP72A9,3702,subfamily A,"cytochrome P450, family 72, subfamily A, polypeptide 9",''cytochrome P450|cytochrome P450|family 72|polypeptide 9|polypeptide 9''|subfamily A
820692,CYP72A10,3702,cytochrome P450,"cytochrome P450, family 72, subfamily A, polypeptide 10",''cytochrome P450|cytochrome P450|family 72|polypeptide 10|polypeptide 10''|subfamily A
820692,CYP72A10,3702,family 72,"cytochrome P450, family 72, subfamily A, polypeptide 10",''cytochrome P450|cytochrome P450|family 72|polypeptide 10|polypeptide 10''|subfamily A
820692,CYP72A10,3702,polypeptide 10,"cytochrome P450, family 72, subfamily A, polypeptide 10",''cytochrome P450|cytochrome P450|family 72|polypeptide 10|polypeptide 10''|subfamily A
820692,CYP72A10,3702,subfamily A,"cytochrome P450, family 72, subfamily A, polypeptide 10",''cytochrome P450|cytochrome P450|family 72|polypeptide 10|polypeptide 10''|subfamily A
820693,CYP72A11,3702,cytochrome P450,"cytochrome P450, family 72, subfamily A, polypeptide 11",''cytochrome P450|cytochrome P450|family 72|polypeptide 11|polypeptide 11''|subfamily A
820693,CYP72A11,3702,family 72,"cytochrome P450, family 72, subfamily A, polypeptide 11",''cytochrome P450|cytochrome P450|family 72|polypeptide 11|polypeptide 11''|subfamily A
820693,CYP72A11,3702,polypeptide 11,"cytochrome P450, family 72, subfamily A, polypeptide 11",''cytochrome P450|cytochrome P450|family 72|polypeptide 11|polypeptide 11''|subfamily A
820693,CYP72A11,3702,subfamily A,"cytochrome P450, family 72, subfamily A, polypeptide 11",''cytochrome P450|cytochrome P450|family 72|polypeptide 11|polypeptide 11''|subfamily A
820694,CYP72A13,3702,cytochrome P450,"cytochrome P450, family 72, subfamily A, polypeptide 13",''cytochrome P450|cytochrome P450|family 72|polypeptide 13|polypeptide 13''|subfamily A
820694,CYP72A13,3702,family 72,"cytochrome P450, family 72, subfamily A, polypeptide 13",''cytochrome P450|cytochrome P450|family 72|polypeptide 13|polypeptide 13''|subfamily A
820694,CYP72A13,3702,polypeptide 13,"cytochrome P450, family 72, subfamily A, polypeptide 13",''cytochrome P450|cytochrome P450|family 72|polypeptide 13|polypeptide 13''|subfamily A
820694,CYP72A13,3702,subfamily A,"cytochrome P450, family 72, subfamily A, polypeptide 13",''cytochrome P450|cytochrome P450|family 72|polypeptide 13|polypeptide 13''|subfamily A
820696,CYP72A14,3702,cytochrome P450,"cytochrome P450, family 72, subfamily A, polypeptide 14",''cytochrome P450|cytochrome P450|family 72|polypeptide 14|polypeptide 14''|subfamily A
820696,CYP72A14,3702,family 72,"cytochrome P450, family 72, subfamily A, polypeptide 14",''cytochrome P450|cytochrome P450|family 72|polypeptide 14|polypeptide 14''|subfamily A
820696,CYP72A14,3702,polypeptide 14,"cytochrome P450, family 72, subfamily A, polypeptide 14",''cytochrome P450|cytochrome P450|family 72|polypeptide 14|polypeptide 14''|subfamily A
820696,CYP72A14,3702,subfamily A,"cytochrome P450, family 72, subfamily A, polypeptide 14",''cytochrome P450|cytochrome P450|family 72|polypeptide 14|polypeptide 14''|subfamily A
820697,CYP72A15,3702,cytochrome P450,"cytochrome P450, family 72, subfamily A, polypeptide 15",''cytochrome P450|cytochrome P450|family 72|polypeptide 15|polypeptide 15''|subfamily A
820697,CYP72A15,3702,family 72,"cytochrome P450, family 72, subfamily A, polypeptide 15",''cytochrome P450|cytochrome P450|family 72|polypeptide 15|polypeptide 15''|subfamily A
820697,CYP72A15,3702,polypeptide 15,"cytochrome P450, family 72, subfamily A, polypeptide 15",''cytochrome P450|cytochrome P450|family 72|polypeptide 15|polypeptide 15''|subfamily A
820697,CYP72A15,3702,subfamily A,"cytochrome P450, family 72, subfamily A, polypeptide 15",''cytochrome P450|cytochrome P450|family 72|polypeptide 15|polypeptide 15''|subfamily A
821250,CYP89A9,3702,cytochrome P450,"cytochrome P450, family 87, subfamily A, polypeptide 9",''cytochrome P450|T21P5.11|T21P5_11|cytochrome P450|family 87|polypeptide 9|polypeptide 9''|subfamily A
821250,CYP89A9,3702,family 87,"cytochrome P450, family 87, subfamily A, polypeptide 9",''cytochrome P450|T21P5.11|T21P5_11|cytochrome P450|family 87|polypeptide 9|polypeptide 9''|subfamily A
821250,CYP89A9,3702,polypeptide 9,"cytochrome P450, family 87, subfamily A, polypeptide 9",''cytochrome P450|T21P5.11|T21P5_11|cytochrome P450|family 87|polypeptide 9|polypeptide 9''|subfamily A
821250,CYP89A9,3702,subfamily A,"cytochrome P450, family 87, subfamily A, polypeptide 9",''cytochrome P450|T21P5.11|T21P5_11|cytochrome P450|family 87|polypeptide 9|polypeptide 9''|subfamily A
821263,CYP94B2,3702,cytochrome P450,"cytochrome P450, family 94, subfamily B, polypeptide 2",''cytochrome P450|F1C9.32|F1C9_32|cytochrome P450|family 94|polypeptide 2|polypeptide 2''|subfamily B
821263,CYP94B2,3702,family 94,"cytochrome P450, family 94, subfamily B, polypeptide 2",''cytochrome P450|F1C9.32|F1C9_32|cytochrome P450|family 94|polypeptide 2|polypeptide 2''|subfamily B
821263,CYP94B2,3702,polypeptide 2,"cytochrome P450, family 94, subfamily B, polypeptide 2",''cytochrome P450|F1C9.32|F1C9_32|cytochrome P450|family 94|polypeptide 2|polypeptide 2''|subfamily B
821263,CYP94B2,3702,subfamily B,"cytochrome P450, family 94, subfamily B, polypeptide 2",''cytochrome P450|F1C9.32|F1C9_32|cytochrome P450|family 94|polypeptide 2|polypeptide 2''|subfamily B
821355,CYP77A5P,3702,cytochrome P450,"cytochrome P450, family 77, subfamily A, polypeptide 5 pseudogene",''cytochrome P450|cytochrome P450|family 77|polypeptide 5 pseudogene|polypeptide 5 pseudogene''|subfamily A
821355,CYP77A5P,3702,family 77,"cytochrome P450, family 77, subfamily A, polypeptide 5 pseudogene",''cytochrome P450|cytochrome P450|family 77|polypeptide 5 pseudogene|polypeptide 5 pseudogene''|subfamily A
821355,CYP77A5P,3702,polypeptide 5 pseudogene,"cytochrome P450, family 77, subfamily A, polypeptide 5 pseudogene",''cytochrome P450|cytochrome P450|family 77|polypeptide 5 pseudogene|polypeptide 5 pseudogene''|subfamily A
821355,CYP77A5P,3702,subfamily A,"cytochrome P450, family 77, subfamily A, polypeptide 5 pseudogene",''cytochrome P450|cytochrome P450|family 77|polypeptide 5 pseudogene|polypeptide 5 pseudogene''|subfamily A
821461,CYP707A4,3702,cytochrome P450,"cytochrome P450, family 707, subfamily A, polypeptide 4",''cytochrome P450|cytochrome P450|family 707|polypeptide 4|polypeptide 4''|subfamily A
821461,CYP707A4,3702,family 707,"cytochrome P450, family 707, subfamily A, polypeptide 4",''cytochrome P450|cytochrome P450|family 707|polypeptide 4|polypeptide 4''|subfamily A
821461,CYP707A4,3702,polypeptide 4,"cytochrome P450, family 707, subfamily A, polypeptide 4",''cytochrome P450|cytochrome P450|family 707|polypeptide 4|polypeptide 4''|subfamily A
821461,CYP707A4,3702,subfamily A,"cytochrome P450, family 707, subfamily A, polypeptide 4",''cytochrome P450|cytochrome P450|family 707|polypeptide 4|polypeptide 4''|subfamily A
821536,FYPP3,3702,flower-specific,"flower-specific, phytochrome-associated protein phosphatase 3",''flower-specific|ATFYPP3|EMB2736|EMBRYO DEFECTIVE 2736|SERINE/THREONINE PROTEIN PHOSPHATASE|STPP|flower-specific|phytochrome-associated protein phosphatase 3|phytochrome-associated protein phosphatase 3''
821536,FYPP3,3702,phytochrome-associated protein phosphatase 3,"flower-specific, phytochrome-associated protein phosphatase 3",''flower-specific|ATFYPP3|EMB2736|EMBRYO DEFECTIVE 2736|SERINE/THREONINE PROTEIN PHOSPHATASE|STPP|flower-specific|phytochrome-associated protein phosphatase 3|phytochrome-associated protein phosphatase 3''
821548,CYP705A15,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 15",''cytochrome P450|cytochrome P450|family 705|polypeptide 15|polypeptide 15''|subfamily A
821548,CYP705A15,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 15",''cytochrome P450|cytochrome P450|family 705|polypeptide 15|polypeptide 15''|subfamily A
821548,CYP705A15,3702,polypeptide 15,"cytochrome P450, family 705, subfamily A, polypeptide 15",''cytochrome P450|cytochrome P450|family 705|polypeptide 15|polypeptide 15''|subfamily A
821548,CYP705A15,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 15",''cytochrome P450|cytochrome P450|family 705|polypeptide 15|polypeptide 15''|subfamily A
821552,CYP705A18,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 18",''cytochrome P450|cytochrome P450|family 705|polypeptide 18|polypeptide 18''|subfamily A
821552,CYP705A18,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 18",''cytochrome P450|cytochrome P450|family 705|polypeptide 18|polypeptide 18''|subfamily A
821552,CYP705A18,3702,polypeptide 18,"cytochrome P450, family 705, subfamily A, polypeptide 18",''cytochrome P450|cytochrome P450|family 705|polypeptide 18|polypeptide 18''|subfamily A
821552,CYP705A18,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 18",''cytochrome P450|cytochrome P450|family 705|polypeptide 18|polypeptide 18''|subfamily A
821553,CYP705A19,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 19",''cytochrome P450|cytochrome P450|family 705|polypeptide 19|polypeptide 19''|subfamily A
821553,CYP705A19,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 19",''cytochrome P450|cytochrome P450|family 705|polypeptide 19|polypeptide 19''|subfamily A
821553,CYP705A19,3702,polypeptide 19,"cytochrome P450, family 705, subfamily A, polypeptide 19",''cytochrome P450|cytochrome P450|family 705|polypeptide 19|polypeptide 19''|subfamily A
821553,CYP705A19,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 19",''cytochrome P450|cytochrome P450|family 705|polypeptide 19|polypeptide 19''|subfamily A
821554,CYP705A20,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 20",''cytochrome P450|cytochrome P450|family 705|polypeptide 20|polypeptide 20''|subfamily A
821554,CYP705A20,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 20",''cytochrome P450|cytochrome P450|family 705|polypeptide 20|polypeptide 20''|subfamily A
821554,CYP705A20,3702,polypeptide 20,"cytochrome P450, family 705, subfamily A, polypeptide 20",''cytochrome P450|cytochrome P450|family 705|polypeptide 20|polypeptide 20''|subfamily A
821554,CYP705A20,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 20",''cytochrome P450|cytochrome P450|family 705|polypeptide 20|polypeptide 20''|subfamily A
821555,CYP705A21,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 21",''cytochrome P450|cytochrome P450|family 705|polypeptide 21|polypeptide 21''|subfamily A
821555,CYP705A21,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 21",''cytochrome P450|cytochrome P450|family 705|polypeptide 21|polypeptide 21''|subfamily A
821555,CYP705A21,3702,polypeptide 21,"cytochrome P450, family 705, subfamily A, polypeptide 21",''cytochrome P450|cytochrome P450|family 705|polypeptide 21|polypeptide 21''|subfamily A
821555,CYP705A21,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 21",''cytochrome P450|cytochrome P450|family 705|polypeptide 21|polypeptide 21''|subfamily A
821557,CYP705A23,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 23",''cytochrome P450|cytochrome P450|family 705|polypeptide 23|polypeptide 23''|subfamily A
821557,CYP705A23,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 23",''cytochrome P450|cytochrome P450|family 705|polypeptide 23|polypeptide 23''|subfamily A
821557,CYP705A23,3702,polypeptide 23,"cytochrome P450, family 705, subfamily A, polypeptide 23",''cytochrome P450|cytochrome P450|family 705|polypeptide 23|polypeptide 23''|subfamily A
821557,CYP705A23,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 23",''cytochrome P450|cytochrome P450|family 705|polypeptide 23|polypeptide 23''|subfamily A
821640,NF-YA9,3702,nuclear factor Y,"nuclear factor Y, subunit A9",''nuclear factor Y|nuclear factor Y|subunit A9|subunit A9''
821640,NF-YA9,3702,subunit A9,"nuclear factor Y, subunit A9",''nuclear factor Y|nuclear factor Y|subunit A9|subunit A9''
821644,CYP705A30,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 30",''cytochrome P450|cytochrome P450|family 705|polypeptide 30|polypeptide 30''|subfamily A
821644,CYP705A30,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 30",''cytochrome P450|cytochrome P450|family 705|polypeptide 30|polypeptide 30''|subfamily A
821644,CYP705A30,3702,polypeptide 30,"cytochrome P450, family 705, subfamily A, polypeptide 30",''cytochrome P450|cytochrome P450|family 705|polypeptide 30|polypeptide 30''|subfamily A
821644,CYP705A30,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 30",''cytochrome P450|cytochrome P450|family 705|polypeptide 30|polypeptide 30''|subfamily A
821645,CYP705A32,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 32",''cytochrome P450|cytochrome P450|family 705|polypeptide 32|polypeptide 32''|subfamily A
821645,CYP705A32,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 32",''cytochrome P450|cytochrome P450|family 705|polypeptide 32|polypeptide 32''|subfamily A
821645,CYP705A32,3702,polypeptide 32,"cytochrome P450, family 705, subfamily A, polypeptide 32",''cytochrome P450|cytochrome P450|family 705|polypeptide 32|polypeptide 32''|subfamily A
821645,CYP705A32,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 32",''cytochrome P450|cytochrome P450|family 705|polypeptide 32|polypeptide 32''|subfamily A
821646,CYP705A33,3702,cytochrome P450,"cytochrome P450, family 705, subfamily A, polypeptide 33",''cytochrome P450|cytochrome P450|family 705|polypeptide 33|polypeptide 33''|subfamily A
821646,CYP705A33,3702,family 705,"cytochrome P450, family 705, subfamily A, polypeptide 33",''cytochrome P450|cytochrome P450|family 705|polypeptide 33|polypeptide 33''|subfamily A
821646,CYP705A33,3702,polypeptide 33,"cytochrome P450, family 705, subfamily A, polypeptide 33",''cytochrome P450|cytochrome P450|family 705|polypeptide 33|polypeptide 33''|subfamily A
821646,CYP705A33,3702,subfamily A,"cytochrome P450, family 705, subfamily A, polypeptide 33",''cytochrome P450|cytochrome P450|family 705|polypeptide 33|polypeptide 33''|subfamily A
822175,TPS-CIN,3702,8-cineole,"terpene synthase-like sequence-1,8-cineole",''terpene synthase-like sequence-1|8-cineole|8-cineole''|ATTPS-CIN|terpene synthase-like sequence-1
822175,TPS-CIN,3702,terpene synthase-like sequence-1,"terpene synthase-like sequence-1,8-cineole",''terpene synthase-like sequence-1|8-cineole|8-cineole''|ATTPS-CIN|terpene synthase-like sequence-1
822177,TPS-CIN,3702,8-cineole,"terpene synthase-like sequence-1,8-cineole",''terpene synthase-like sequence-1|8-cineole|8-cineole''|ATTPS-CIN|terpene synthase-like sequence-1
822177,TPS-CIN,3702,terpene synthase-like sequence-1,"terpene synthase-like sequence-1,8-cineole",''terpene synthase-like sequence-1|8-cineole|8-cineole''|ATTPS-CIN|terpene synthase-like sequence-1
822212,CYP86C2,3702,cytochrome P450,"cytochrome P450, family 86, subfamily C, polypeptide 2",''cytochrome P450|cytochrome P450|family 86|polypeptide 2|polypeptide 2''|subfamily C
822212,CYP86C2,3702,family 86,"cytochrome P450, family 86, subfamily C, polypeptide 2",''cytochrome P450|cytochrome P450|family 86|polypeptide 2|polypeptide 2''|subfamily C
822212,CYP86C2,3702,polypeptide 2,"cytochrome P450, family 86, subfamily C, polypeptide 2",''cytochrome P450|cytochrome P450|family 86|polypeptide 2|polypeptide 2''|subfamily C
822212,CYP86C2,3702,subfamily C,"cytochrome P450, family 86, subfamily C, polypeptide 2",''cytochrome P450|cytochrome P450|family 86|polypeptide 2|polypeptide 2''|subfamily C
822215,CYP71B16,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 16",''cytochrome P450|cytochrome P450|family 71|polypeptide 16|polypeptide 16''|subfamily B
822215,CYP71B16,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 16",''cytochrome P450|cytochrome P450|family 71|polypeptide 16|polypeptide 16''|subfamily B
822215,CYP71B16,3702,polypeptide 16,"cytochrome P450, family 71, subfamily B, polypeptide 16",''cytochrome P450|cytochrome P450|family 71|polypeptide 16|polypeptide 16''|subfamily B
822215,CYP71B16,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 16",''cytochrome P450|cytochrome P450|family 71|polypeptide 16|polypeptide 16''|subfamily B
822216,CYP71B17,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 17",''cytochrome P450|cytochrome P450|family 71|polypeptide 17|polypeptide 17''|subfamily B
822216,CYP71B17,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 17",''cytochrome P450|cytochrome P450|family 71|polypeptide 17|polypeptide 17''|subfamily B
822216,CYP71B17,3702,polypeptide 17,"cytochrome P450, family 71, subfamily B, polypeptide 17",''cytochrome P450|cytochrome P450|family 71|polypeptide 17|polypeptide 17''|subfamily B
822216,CYP71B17,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 17",''cytochrome P450|cytochrome P450|family 71|polypeptide 17|polypeptide 17''|subfamily B
822218,CYP71B19,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 19",''cytochrome P450|cytochrome P450|family 71|polypeptide 19|polypeptide 19''|subfamily B
822218,CYP71B19,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 19",''cytochrome P450|cytochrome P450|family 71|polypeptide 19|polypeptide 19''|subfamily B
822218,CYP71B19,3702,polypeptide 19,"cytochrome P450, family 71, subfamily B, polypeptide 19",''cytochrome P450|cytochrome P450|family 71|polypeptide 19|polypeptide 19''|subfamily B
822218,CYP71B19,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 19",''cytochrome P450|cytochrome P450|family 71|polypeptide 19|polypeptide 19''|subfamily B
822219,CYP71B20,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 20",''cytochrome P450|cytochrome P450|family 71|polypeptide 20|polypeptide 20''|subfamily B
822219,CYP71B20,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 20",''cytochrome P450|cytochrome P450|family 71|polypeptide 20|polypeptide 20''|subfamily B
822219,CYP71B20,3702,polypeptide 20,"cytochrome P450, family 71, subfamily B, polypeptide 20",''cytochrome P450|cytochrome P450|family 71|polypeptide 20|polypeptide 20''|subfamily B
822219,CYP71B20,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 20",''cytochrome P450|cytochrome P450|family 71|polypeptide 20|polypeptide 20''|subfamily B
822220,CYP71B21,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 21",''cytochrome P450|cytochrome P450|family 71|polypeptide 21|polypeptide 21''|subfamily B
822220,CYP71B21,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 21",''cytochrome P450|cytochrome P450|family 71|polypeptide 21|polypeptide 21''|subfamily B
822220,CYP71B21,3702,polypeptide 21,"cytochrome P450, family 71, subfamily B, polypeptide 21",''cytochrome P450|cytochrome P450|family 71|polypeptide 21|polypeptide 21''|subfamily B
822220,CYP71B21,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 21",''cytochrome P450|cytochrome P450|family 71|polypeptide 21|polypeptide 21''|subfamily B
822221,CYP71B22,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 22",''cytochrome P450|cytochrome P450|family 71|polypeptide 22|polypeptide 22''|subfamily B
822221,CYP71B22,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 22",''cytochrome P450|cytochrome P450|family 71|polypeptide 22|polypeptide 22''|subfamily B
822221,CYP71B22,3702,polypeptide 22,"cytochrome P450, family 71, subfamily B, polypeptide 22",''cytochrome P450|cytochrome P450|family 71|polypeptide 22|polypeptide 22''|subfamily B
822221,CYP71B22,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 22",''cytochrome P450|cytochrome P450|family 71|polypeptide 22|polypeptide 22''|subfamily B
822222,CYP71B23,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 23",''cytochrome P450|cytochrome P450|family 71|polypeptide 23|polypeptide 23''|subfamily B
822222,CYP71B23,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 23",''cytochrome P450|cytochrome P450|family 71|polypeptide 23|polypeptide 23''|subfamily B
822222,CYP71B23,3702,polypeptide 23,"cytochrome P450, family 71, subfamily B, polypeptide 23",''cytochrome P450|cytochrome P450|family 71|polypeptide 23|polypeptide 23''|subfamily B
822222,CYP71B23,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 23",''cytochrome P450|cytochrome P450|family 71|polypeptide 23|polypeptide 23''|subfamily B
822223,CYP71B3,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 3",''cytochrome P450|CYTOCHROME P450 MONOOXYGENASE|cytochrome P450|family 71|polypeptide 3|polypeptide 3''|subfamily B
822223,CYP71B3,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 3",''cytochrome P450|CYTOCHROME P450 MONOOXYGENASE|cytochrome P450|family 71|polypeptide 3|polypeptide 3''|subfamily B
822223,CYP71B3,3702,polypeptide 3,"cytochrome P450, family 71, subfamily B, polypeptide 3",''cytochrome P450|CYTOCHROME P450 MONOOXYGENASE|cytochrome P450|family 71|polypeptide 3|polypeptide 3''|subfamily B
822223,CYP71B3,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 3",''cytochrome P450|CYTOCHROME P450 MONOOXYGENASE|cytochrome P450|family 71|polypeptide 3|polypeptide 3''|subfamily B
822224,CYP71B24,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 24",''cytochrome P450|cytochrome P450|family 71|polypeptide 24|polypeptide 24''|subfamily B
822224,CYP71B24,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 24",''cytochrome P450|cytochrome P450|family 71|polypeptide 24|polypeptide 24''|subfamily B
822224,CYP71B24,3702,polypeptide 24,"cytochrome P450, family 71, subfamily B, polypeptide 24",''cytochrome P450|cytochrome P450|family 71|polypeptide 24|polypeptide 24''|subfamily B
822224,CYP71B24,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 24",''cytochrome P450|cytochrome P450|family 71|polypeptide 24|polypeptide 24''|subfamily B
822230,CYP71B25,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 25",''cytochrome P450|cytochrome P450|family 71|polypeptide 25|polypeptide 25''|subfamily B
822230,CYP71B25,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 25",''cytochrome P450|cytochrome P450|family 71|polypeptide 25|polypeptide 25''|subfamily B
822230,CYP71B25,3702,polypeptide 25,"cytochrome P450, family 71, subfamily B, polypeptide 25",''cytochrome P450|cytochrome P450|family 71|polypeptide 25|polypeptide 25''|subfamily B
822230,CYP71B25,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 25",''cytochrome P450|cytochrome P450|family 71|polypeptide 25|polypeptide 25''|subfamily B
822231,CYP71B4,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 4",''cytochrome P450|CYTOCHROME P450 MONOOXYGENASE|cytochrome P450|family 71|polypeptide 4|polypeptide 4''|subfamily B
822231,CYP71B4,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 4",''cytochrome P450|CYTOCHROME P450 MONOOXYGENASE|cytochrome P450|family 71|polypeptide 4|polypeptide 4''|subfamily B
822231,CYP71B4,3702,polypeptide 4,"cytochrome P450, family 71, subfamily B, polypeptide 4",''cytochrome P450|CYTOCHROME P450 MONOOXYGENASE|cytochrome P450|family 71|polypeptide 4|polypeptide 4''|subfamily B
822231,CYP71B4,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 4",''cytochrome P450|CYTOCHROME P450 MONOOXYGENASE|cytochrome P450|family 71|polypeptide 4|polypeptide 4''|subfamily B
822232,CYP71B26,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 26",''cytochrome P450|cytochrome P450|family 71|polypeptide 26|polypeptide 26''|subfamily B
822232,CYP71B26,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 26",''cytochrome P450|cytochrome P450|family 71|polypeptide 26|polypeptide 26''|subfamily B
822232,CYP71B26,3702,polypeptide 26,"cytochrome P450, family 71, subfamily B, polypeptide 26",''cytochrome P450|cytochrome P450|family 71|polypeptide 26|polypeptide 26''|subfamily B
822232,CYP71B26,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 26",''cytochrome P450|cytochrome P450|family 71|polypeptide 26|polypeptide 26''|subfamily B
822234,CYP71B34,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 34",''cytochrome P450|cytochrome P450|family 71|polypeptide 34|polypeptide 34''|subfamily B
822234,CYP71B34,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 34",''cytochrome P450|cytochrome P450|family 71|polypeptide 34|polypeptide 34''|subfamily B
822234,CYP71B34,3702,polypeptide 34,"cytochrome P450, family 71, subfamily B, polypeptide 34",''cytochrome P450|cytochrome P450|family 71|polypeptide 34|polypeptide 34''|subfamily B
822234,CYP71B34,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 34",''cytochrome P450|cytochrome P450|family 71|polypeptide 34|polypeptide 34''|subfamily B
822235,CYP71B35,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 35",''cytochrome P450|cytochrome P450|family 71|polypeptide 35|polypeptide 35''|subfamily B
822235,CYP71B35,3702,family 71,"cytochrome P450, family 71, subfamily B, polypeptide 35",''cytochrome P450|cytochrome P450|family 71|polypeptide 35|polypeptide 35''|subfamily B
822235,CYP71B35,3702,polypeptide 35,"cytochrome P450, family 71, subfamily B, polypeptide 35",''cytochrome P450|cytochrome P450|family 71|polypeptide 35|polypeptide 35''|subfamily B
822235,CYP71B35,3702,subfamily B,"cytochrome P450, family 71, subfamily B, polypeptide 35",''cytochrome P450|cytochrome P450|family 71|polypeptide 35|polypeptide 35''|subfamily B
822236,CYP71B36,3702,cytochrome P450,"cytochrome P450, family 71, subfamily B, polypeptide 36",''cytochrome P450|cytochrome P450|family 71|polypeptide 36|polypeptide 36''|subfamily B
